sistema,processo,protocolo,codigoAssuntoObra,situacaoDespacho,unidade,dtEmissaoDespacho,dtPublicacaoDespacho,dt_inclusao
AprovaDigital,1020.2022/0013624-1,16135-22-SP-REF,62c8710ba51ce70009fe0c17,NULL,SMUL/RESID/DRPM,2023-07-06,2023-07-06,2023-08-31 14:46:00
AprovaDigital,1020.2023/0010971-8,29510-23-SP-APO,647f8f2e50d7990008c1803b,NULL,SMUL/RESID/DRGP,2023-06-15,2023-06-15,2023-08-31 14:46:00
AprovaDigital,1020.2023/0010974-2,29525-23-SP-CCE,64808fc00ba217000849d7e6,NULL,SMUL/RESID/DRPM,2023-07-27,2023-07-27,2023-08-31 14:46:00
AprovaDigital,1020.2023/0010440-6,29526-23-SP-APO,64808fc1a488ff0008ce4d46,NULL,SMUL/PARHIS/DHIS,2023-06-29,2023-06-29,2023-08-31 14:46:00
AprovaDigital,1020.2023/0011059-7,29527-23-SP-APO,64809159e3ad210008fc6794,NULL,SMUL/RESID/DRGP,2023-06-27,2023-06-27,2023-08-31 14:46:00
AprovaDigital,1020.2022/0017205-1,16136-22-SP-ERB,62c871e34aeecc000999d8b0,NULL,SMUL/CAP,2022-09-13,2022-09-13,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012119-8,16137-22-SP-ALV,62c871eaed34b0000916ffb3,NULL,,2022-07-08,2022-07-08,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014697-2,16138-22-SP-ERB,62c87202540e08000997ac16,NULL,SMUL/CAP/DEPROT,2022-08-12,2022-08-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014703-0,16140-22-SP-ERB,62c87c999570db0009fbf29e,NULL,SMUL/CAP,2022-08-12,2022-08-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012684-0,16141-22-SP-CER,62c87de97ab68b000928b9e1,NULL,SMUL/CONTRU/DACESS,2023-05-13,2023-05-13,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013118-5,16144-22-SP-CDT,62c8803ddbc1c80009ce1336,NULL,SMUL/CONTRU/DSUS,2022-08-01,2022-08-01,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014700-6,16145-22-SP-ERB,62c88169ed34b0000916ffc2,NULL,SMUL/CAP/DEPROT,2022-08-12,2022-08-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013108-8,16150-22-SP-ERB,62c88b6a47ed6b00092bada6,NULL,SMUL/CAP/DEPROT,2022-07-22,2022-07-22,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013355-2,16152-22-SP-ERB,62c88dbabefcd0000938e852,NULL,SMUL/CAP/DEPROT,2022-07-27,2022-07-27,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012832-0,16155-22-SP-ERB,62c88ff45238ef00094996ef,NULL,SMUL/CAP/DEPROT,2022-07-19,2022-07-19,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012783-8,16156-22-SP-ERB,62c8905ccf62de000916752e,NULL,SMUL/CAP/DEPROT,2022-07-27,2022-07-27,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012997-0,16159-22-SP-ALV,62c894a8bac6df0009b2c9f8,NULL,SMUL/RESID/DRGP,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012997-0,16159-22-SP-ALV,62c894a8bac6df0009b2c9f8,NULL,SMUL/RESID/DRGP,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012607-6,16162-22-SP-ALV,62c89ad0ffee020009206a3f,NULL,SMUL/RESID/DRGP,2022-12-20,2022-12-20,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012602-5,16165-22-SP-ALV,62c8d4648ab1750009967ce8,NULL,SMUL/PARHIS/DPS,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012604-1,16167-22-SP-ALV,62c95c3843b87700095e617a,NULL,SMUL/RESID/DRGP,2023-01-05,2023-01-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012603-3,16168-22-SP-ALV,62c96e39b80d04000928e566,NULL,SMUL/RESID/DRGP,2023-01-05,2023-01-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012610-6,16170-22-SP-CDT,62c9a799935cf3000917daf3,NULL,SMUL/CONTRU/DINS,2023-03-15,2023-03-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012994-6,16171-22-SP-CDT,62c9c50c3e1f300009029fc5,NULL,SMUL/CONTRU/DSUS,2022-10-27,2022-10-27,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012178-3,16173-22-SP-REF,62c9fad8240e090009a7630b,NULL,SMUL/SERVIN,2022-08-09,2022-08-09,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013442-7,16174-22-SP-CDT,62cb25fe4042aa0009cf572c,NULL,SMUL/CONTRU/DSUS,2023-05-15,2023-05-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014465-1,16175-22-SP-ERB,62cb28f136ace1000992b480,NULL,SMUL/CAP/DEPROT,2022-08-11,2022-08-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0016751-1,16176-22-SP-CDT,62cb3b81c2042f000959ebdf,NULL,SMUL/CONTRU/DINS,2023-01-24,2023-01-24,2023-08-31 14:46:00
AprovaDigital,1020.2022/0016751-1,16176-22-SP-CDT,62cb3b81c2042f000959ebdf,NULL,SMUL/CONTRU/DINS,2023-01-24,2023-01-24,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012678-5,16182-22-SP-ALV,62cb792b798a9a0009edee53,NULL,SMUL/PARHIS/DPS,2022-09-15,2022-09-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012682-3,16184-22-SP-AUT,62cbe464e932c900097b9bd4,NULL,SMUL/CAP/DEPROT,2022-07-15,2022-07-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012183-0,16185-22-SP-ALV,62cc0c8de60679000a959ad2,NULL,SMUL/PARHIS/DHIS,2023-07-11,2023-07-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012605-0,16186-22-SP-AUT,62cc18d848e34200098df9fb,NULL,SMUL/CAP/DEPROT,2022-07-14,2022-07-14,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014464-3,16187-22-SP-ERB,62cc190648e34200098df9ff,NULL,SMUL/CAP/DEPROT,2022-08-11,2022-08-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012612-2,16189-22-SP-ALV,62cc1e80e66ba90009c2f099,NULL,SMUL/RESID/DRGP,2022-09-19,2022-09-19,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012597-5,16190-22-SP-CCE,62cc1f6fbfa04600095cd295,NULL,SMUL/RESID/DRPM,2022-10-26,2022-10-26,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012179-1,16191-22-SP-ALV,62cc22503bbd3900097e241a,NULL,SMUL/PARHIS,2023-01-11,2023-01-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012589-4,16193-22-SP-ALV,62cc25a2a4d107000931227a,NULL,SMUL/RESID/DRGP,2022-09-19,2022-09-19,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012185-6,16195-22-SP-CCE,62cc27713bbd3900097e241e,NULL,SMUL/PARHIS/DHMP,2022-11-10,2022-11-10,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012585-1,16197-22-SP-ALV,62cc2d0867fc4c0009807804,NULL,SMUL/PARHIS/DPS,2022-12-10,2022-12-10,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014918-1,16199-22-SP-ERB,62cc2e57550fc30009e3826b,NULL,SMUL/CAP,2022-08-16,2022-08-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013524-5,16202-22-SP-CER,62cc342a550fc30009e38275,NULL,SMUL/CONTRU/DSUS,2023-02-28,2023-02-28,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013524-5,16202-22-SP-CER,62cc342a550fc30009e38275,NULL,SMUL/CONTRU,2023-06-18,2023-06-18,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014080-0,16207-22-SP-ALV,62cc3f457bd37d0009289c7a,NULL,SMUL/COMIN/DCIMP,2023-05-11,2023-05-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014080-0,16207-22-SP-ALV,62cc3f457bd37d0009289c7a,NULL,SMUL/CAEPP,2023-08-28,2023-08-28,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014727-8,16681-22-SP-ERB,62d72510d9e6bc0009069010,NULL,SMUL/CAP/DEPROT,2022-08-12,2022-08-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014824-0,16683-22-SP-ERB,62d72c9497318e00091d1308,NULL,,2022-08-15,2022-08-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013544-0,16685-22-SP-ERB,62d7406b06c1270009cd0a45,NULL,SMUL/CAP/DEPROT,2022-07-29,2022-07-29,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013548-2,16687-22-SP-ERB,62d74f2915c6190009fcfb9f,NULL,SMUL/CAP/DEPROT,2022-07-29,2022-07-29,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013172-0,16688-22-SP-CCE,62d7ddf766c06a00091d6faa,NULL,SMUL/RESID/DRPM,2022-11-21,2022-11-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013296-3,16689-22-SP-ERB,62d7f694be77eb0009454147,NULL,SMUL/CAP/DEPROT,2022-07-26,2022-07-26,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013298-0,16690-22-SP-REF,62d7f83d40a6a10009c7120c,NULL,SMUL/COMIN/DCIMP,2023-05-25,2023-05-25,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013361-7,16691-22-SP-ERB,62d7fec56a78ad0009f89e27,NULL,SMUL/CAP/DEPROT,2022-07-27,2022-07-27,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013198-3,16692-22-SP-CCE,62d7fedd82153f00090eb1f2,NULL,SMUL/RESID/DRGP,2022-09-08,2022-09-08,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014496-1,16693-22-SP-ERB,62d7ff66d093cd00099ca88b,NULL,SMUL/CAP/DEPROT,2022-08-11,2022-08-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013363-3,16694-22-SP-ERB,62d802fd81eb7800096e1d9d,NULL,SMUL/CAP/DEPROT,2022-07-27,2022-07-27,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012935-0,16695-22-SP-ALV,62d806a525097900097c193e,NULL,SMUL/PARHIS/DHMP,2023-01-04,2023-01-04,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013570-9,16696-22-SP-ERB,62d8071e4da5a60009d005b0,NULL,SMUL/CAP/DEPROT,2022-07-29,2022-07-29,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013739-6,16697-22-SP-REF,62d80935e4fcbb000664e24e,NULL,SMUL/COMIN/DCIMP,2022-12-21,2022-12-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013217-3,16699-22-SP-ALV,62d8158defc2f40009f9acb9,NULL,SMUL/PARHIS/DPS,2023-02-07,2023-02-07,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012933-4,16702-22-SP-TAX,62d81878b1f80b00096c9152,NULL,SMUL/PARHIS,2023-01-05,2023-01-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0017945-5,16703-22-SP-ERB,62d81a655675910009c2a4a6,NULL,SMUL/CAP,2022-09-21,2022-09-21,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013915-1,16705-22-SP-ERB,62d82277bd722c000983bf49,NULL,SMUL/CAP/DEPROT,2022-08-04,2022-08-04,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015663-3,16709-22-SP-CER,62d8293cf7770100098251d7,NULL,SMUL/CONTRU/DSUS,2023-02-15,2023-02-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014495-3,16711-22-SP-ERB,62d831e12d56e80009886e29,NULL,SMUL/CAP/DEPROT,2022-08-11,2022-08-11,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008902-4,28344-23-SP-APO,645a577e87030a000896be38,NULL,SMUL/RESID/DRPM,2023-05-18,2023-05-18,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008902-4,28344-23-SP-APO,645a577e87030a000896be38,NULL,SMUL/RESID/DRPM,2023-05-18,2023-05-18,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008325-5,28345-23-SP-ALV,645a5e8137ad8a000813fc06,NULL,SMUL/PARHIS/DHIS,2023-05-16,2023-05-16,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008327-1,28348-23-SP-APO,645a68844002d6000817df0b,NULL,SMUL/PARHIS/DHMP,2023-08-04,2023-08-04,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008327-1,28348-23-SP-APO,645a68844002d6000817df0b,NULL,SMUL/PARHIS/DHMP,2023-08-04,2023-08-04,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008653-0,28351-23-SP-CCE,645a7fcd68fea600081877c0,NULL,SMUL/RESID/DRGP,2023-05-22,2023-05-22,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008783-8,28356-23-SP-TAX,645a88a0d3cfa8000855917f,NULL,SMUL/CONTRU,2023-08-24,2023-08-24,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008783-8,28356-23-SP-TAX,645a88a0d3cfa8000855917f,NULL,SMUL/CONTRU,2023-08-25,2023-08-25,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008786-2,28358-23-SP-TAX,645a8b43b3a8510008032f2e,NULL,SMUL/CONTRU,2023-06-15,2023-06-15,2023-08-31 14:46:00
AprovaDigital,1020.2023/0011066-0,28359-23-SP-CDT,645a8c973b77de00081f8fec,NULL,SMUL/CONTRU/DINS,2023-07-05,2023-07-05,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008606-8,28363-23-SP-CCE,645a946e58222e00086fd274,NULL,SMUL/PARHIS/DHIS,2023-07-13,2023-07-13,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008606-8,28363-23-SP-CCE,645a946e58222e00086fd274,NULL,SMUL/PARHIS/DHIS,2023-07-13,2023-07-13,2023-08-31 14:46:00
AprovaDigital,1020.2023/0008498-7,28365-23-SP-CCE,645a9e22116f5a0008c134d3,NULL,SMUL/PARHIS/DHMP,2023-07-27,2023-07-27,2023-08-31 14:46:00
AprovaDigital,1020.2023/0011026-0,28370-23-SP-AUT,645aab84c1cd6e0008c340f9,NULL,SMUL/CAP/DEPROT,2023-06-13,2023-06-13,2023-08-31 14:46:00
AprovaDigital,1020.2023/0009027-8,28371-23-SP-CDT,645aae49e1b91600084954d6,NULL,SMUL/CONTRU/DSUS,2023-08-23,2023-08-23,2023-08-31 14:46:00
AprovaDigital,1020.2023/0011029-5,28372-23-SP-AUT,645aae843d9b7f0008eb707a,NULL,SMUL/CAP/DEPROT,2023-06-13,2023-06-13,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015263-8,16712-22-SP-AUT,62d8362fed21400009756154,NULL,SMUL/CAP/DEPROT,2022-08-19,2022-08-19,2023-08-31 14:46:00
AprovaDigital,1020.2023/0001981-6,16713-22-SP-DLR,62d83728dc94790009e492d1,NULL,SMUL/CONTRU/DLR,2023-05-10,2023-05-10,2023-08-31 14:46:00
AprovaDigital,1020.2023/0001981-6,16713-22-SP-DLR,62d83728dc94790009e492d1,NULL,SMUL/CONTRU,2023-08-18,2023-08-18,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013835-0,16714-22-SP-TAX,62d83d053e2d2f0009bd9c9c,NULL,SMUL/CONTRU,2023-01-31,2023-01-31,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013569-5,16715-22-SP-ERB,62d83ef68855c10009892af9,NULL,SMUL/CAP/DEPROT,2022-07-29,2022-07-29,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013627-6,16716-22-SP-TAX,62d83f3389a41300096b194b,NULL,SMUL/SERVIN,2022-09-30,2022-09-30,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012937-7,16719-22-SP-CCE,62d843abdc94790009e49a93,NULL,SMUL/PARHIS/DHIS,2022-10-11,2022-10-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012937-7,16719-22-SP-CCE,62d843abdc94790009e49a93,NULL,SMUL/PARHIS,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012937-7,16719-22-SP-CCE,62d843abdc94790009e49a93,NULL,SMUL/PARHIS,2023-04-06,2023-04-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013555-5,16721-22-SP-ERB,62d846f19980db0009c05eb4,NULL,SMUL/CAP/DEPROT,2022-07-29,2022-07-29,2023-08-31 14:46:00
AprovaDigital,1020.2022/0020607-0,16722-22-SP-ERB,62d84709dc94790009e49c1e,NULL,SMUL/CAP,2022-10-26,2022-10-26,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013828-7,16724-22-SP-ALV,62d849ffbdf6950009a695f2,NULL,SMUL/RESID/DRGP,2022-10-27,2022-10-27,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014497-0,16725-22-SP-ERB,62d84af23fb95c000913c9ea,NULL,SMUL/CAP/DEPROT,2022-08-11,2022-08-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014905-0,16726-22-SP-ERB,62d84cc389a41300096b1f3a,NULL,SMUL/CAP,2022-08-16,2022-08-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014847-9,16729-22-SP-ERB,62d84d43b0cf4500098af247,NULL,SMUL/CAP,2022-08-15,2022-08-15,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013371-4,16730-22-SP-ALV,62d84dd0d1aa5a0009ca02c7,NULL,SMUL/RESID/DRU,2022-09-19,2022-09-19,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014936-0,16732-22-SP-AUT,62d8534d3fb95c000913cf6d,NULL,SMUL/CAP/DEPROT,2022-08-16,2022-08-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013364-1,16733-22-SP-ALV,62d853d33fb95c000913d340,NULL,SMUL/RESID/DRPM,2023-02-17,2023-02-17,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014672-7,16735-22-SP-ERB,62d8556b287b280009fc838c,NULL,SMUL/CAP,2022-08-12,2022-08-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013294-7,16736-22-SP-ALV,62d855f1ae871800094e01a2,NULL,SMUL/PARHIS/DHMP,2022-12-22,2022-12-22,2023-08-31 14:46:00
AprovaDigital,1020.2022/0012938-5,16737-22-SP-APO,62d856fdbb88d90009e4d034,NULL,SMUL/PARHIS/DHIS,2022-07-22,2022-07-22,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013032-4,16740-22-SP-CCE,62d85dfed1aa5a0009ca0939,NULL,SMUL/PARHIS/DHMP,2022-09-14,2022-09-14,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015565-3,16741-22-SP-AUT,62d860b6be554e0009750303,NULL,SMUL/CAP/DEPROT,2022-08-24,2022-08-24,2023-08-31 14:46:00
AprovaDigital,1020.2022/0016621-3,16742-22-SP-ERB,62d86171f7fbb3000969203c,NULL,SMUL/CAP,2022-09-09,2022-09-09,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013295-5,16743-22-SP-ALV,62d861d20c03cc0009686aa2,NULL,SMUL/RESID/DRGP,2022-08-26,2022-08-26,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013293-9,16746-22-SP-ALV,62d868ff847a8c00092e0374,NULL,SMUL/RESID/DRPM,2022-10-11,2022-10-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013293-9,16746-22-SP-ALV,62d868ff847a8c00092e0374,NULL,SMUL/RESID,2023-01-26,2023-01-26,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015072-4,16748-22-SP-ERB,62d86bc123e49400097938dc,NULL,SMUL/CAP,2022-08-17,2022-08-17,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014266-7,16751-22-SP-ALV,62d8751f82e29400098ee30c,NULL,,2022-08-09,2022-08-09,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014924-6,16752-22-SP-ERB,62d88e1208ac7a00098e8f7e,NULL,SMUL/CAP,2022-08-16,2022-08-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014109-1,17216-22-SP-ERB,62e41ccdbc46fa0009a539de,NULL,SMUL/CAP/DEPROT,2022-08-06,2022-08-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014109-1,17216-22-SP-ERB,62e41ccdbc46fa0009a539de,NULL,SMUL/CAP/DEPROT,2022-08-06,2022-08-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013579-2,17218-22-SP-ALV,62e41d9498a3e100094f11dd,NULL,SMUL/PARHIS/DHIS,2023-06-28,2023-06-28,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014381-7,17219-22-SP-ERB,62e41df08a18d00009d64cda,NULL,SMUL/CAP/DEPROT,2022-08-10,2022-08-10,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014650-6,17220-22-SP-ERB,62e41eaecb79bd000951bf5e,NULL,SMUL/CAP/DEPROT,2022-08-12,2022-08-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014027-3,17221-22-SP-ALV,62e41fd38a18d00009d64df1,NULL,SMUL/RESID/DRGP,2022-09-08,2022-09-08,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014545-3,17223-22-SP-ERB,62e4224b5c79d80009230ca6,NULL,SMUL/CAP,2022-08-11,2022-08-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015343-0,17225-22-SP-CDT,62e42307ef61820009b19794,NULL,SMUL/CONTRU/DSUS,2022-09-02,2022-09-02,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015343-0,17225-22-SP-CDT,62e42307ef61820009b19794,NULL,SMUL/CONTRU/DSUS,2022-09-02,2022-09-02,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015197-6,17226-22-SP-ERB,62e4241405adc9000985dd47,NULL,SMUL/CAP,2022-08-18,2022-08-18,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014639-5,17227-22-SP-ERB,62e4245b05adc9000985dd85,NULL,SMUL/CAP/DEPROT,2022-08-12,2022-08-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014229-2,17228-22-SP-ALV,62e4246053b0ae0009cc7be5,NULL,SMUL/RESID/DRGP,2023-05-16,2023-05-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015680-3,17229-22-SP-ALV,62e426fb61ff71000a29509d,NULL,SMUL/RESID/DRPM,2023-06-19,2023-06-19,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014016-8,17230-22-SP-ERB,62e429f54cc2840009276653,NULL,SMUL/CAP/DEPROT,2022-08-05,2022-08-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013940-2,17231-22-SP-ERB,62e42b40cacee7000990834d,NULL,SMUL/CAP/DEPROT,2022-08-04,2022-08-04,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015673-0,17235-22-SP-ALV,62e431278f832e0009341cbf,NULL,SMUL/RESID/DRPM,2023-06-19,2023-06-19,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014376-0,17237-22-SP-ERB,62e43377e7ddd000094c7aff,NULL,SMUL/CAP/DEPROT,2022-08-10,2022-08-10,2023-08-31 14:46:00
AprovaDigital,1020.2022/0017203-5,17238-22-SP-ERB,62e437929c6c2900093502be,NULL,SMUL/CAP,2022-09-13,2022-09-13,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013938-0,17239-22-SP-REF,62e438879c6c29000935033f,NULL,SMUL/RESID/DRGP,2023-07-06,2023-07-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013938-0,17239-22-SP-REF,62e438879c6c29000935033f,NULL,SMUL/RESID/DRGP,2023-07-06,2023-07-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014117-2,17243-22-SP-ALV,62e43e6d16dcd900094fa166,NULL,SMUL/SERVIN/DSIGP,2022-11-17,2022-11-17,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014096-6,17245-22-SP-ERB,62e43f966f6dc100096a0710,NULL,SMUL/CAP/DEPROT,2022-08-06,2022-08-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014015-0,17247-22-SP-ERB,62e4409d35cb2c0009d195f0,NULL,SMUL/CAP/DEPROT,2022-08-05,2022-08-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014108-3,17248-22-SP-ERB,62e4411195434000095e90f0,NULL,SMUL/CAP/DEPROT,2022-08-06,2022-08-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0018075-5,17252-22-SP-ERB,62e44889ff31fc00095e6dd9,NULL,SMUL/CAP,2022-09-22,2022-09-22,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015147-0,17254-22-SP-ERB,62e44b7a4245e9000915d100,NULL,SMUL/CAP/DEPROT,2022-08-18,2022-08-18,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014103-2,17255-22-SP-ERB,62e44c52ad581b00093c698b,NULL,SMUL/CAP/DEPROT,2022-08-06,2022-08-06,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014641-7,17256-22-SP-ERB,62e451504097690009ac9db3,NULL,SMUL/CAP/DEPROT,2022-08-12,2022-08-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015180-1,17257-22-SP-ERB,62e45c22b943490009594987,NULL,SMUL/CAP,2022-08-18,2022-08-18,2023-08-31 14:46:00
AprovaDigital,1020.2022/0018462-9,17261-22-SP-ERB,62e47380e25fd30009dfd44a,NULL,SMUL/CAP,2022-09-27,2022-09-27,2023-08-31 14:46:00
AprovaDigital,1020.2022/0013947-0,17265-22-SP-ALV,62e52336dc85020009567399,NULL,SMUL/PARHIS/DPS,2023-05-05,2023-05-05,2023-08-31 14:46:00
AprovaDigital,1020.2022/0016099-1,17266-22-SP-CER,62e545e93864ea0009104ed2,NULL,SMUL/CONTRU/DSUS,2022-12-07,2022-12-07,2023-08-31 14:46:00
AprovaDigital,1020.2022/0015825-3,17267-22-SP-ERB,62e56558e9a0aa0009d27269,NULL,SMUL/CAP,2022-08-26,2022-08-26,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014225-0,17269-22-SP-ERB,62e57932297145000902794d,NULL,SMUL/CAP/DEPROT,2022-08-09,2022-08-09,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014633-6,17270-22-SP-ERB,62e5809f3bc5230009827b81,NULL,SMUL/CAP/DEPROT,2022-08-12,2022-08-12,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014371-0,17272-22-SP-ALV,62e5893154dc8c0009030206,NULL,SMUL/RESID/DRGP,2023-03-16,2023-03-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014549-6,17273-22-SP-ERB,62e5948b15985500093251f9,NULL,SMUL/CAP,2022-08-11,2022-08-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014908-4,17274-22-SP-ERB,62e5a1db5f43ea00097746e2,NULL,SMUL/CAP,2022-08-16,2022-08-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014579-8,17275-22-SP-ERB,62e5a7c6391b3a0009bc89ad,NULL,SMUL/CAP,2022-08-11,2022-08-11,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014950-5,17276-22-SP-ERB,62e5af236233df00092adf1e,NULL,LICENCIAMENTO URBANI,2022-08-16,2022-08-16,2023-08-31 14:46:00
AprovaDigital,1020.2022/0014580-1,17277-22-SP-ERB,62e5b9cf740f6f0009d14043,NULL,SMUL/CAP,2022-08-11,2022-08-11,2023-08-31 14:46:00
