sistema,processo,protocolo,ano,dtAberturaProcesso,situacao,codigoProcesso,digitoProcesso,dt_inclusao
AprovaDigital,1020.2021/0016757-9,7707-21-SP-ALV,2021,2021-10-27,deferido,1020.2021/0016757-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016758-7,7605-21-SP-ALV,2021,2021-10-25,deferido,1020.2021/0016758-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016760-9,7760-21-SP-REF,2021,2021-10-28,em análise,1020.2021/0016760-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016761-7,7032-21-SP-REF,2021,2021-09-30,indeferido e encerra,1020.2021/0016761-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016762-5,7338-21-SP-REF,2021,2021-10-14,indeferido,1020.2021/0016762-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016763-3,7709-21-SP-ALV,2021,2021-10-27,em análise,1020.2021/0016763-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016764-1,7751-21-SP-ALV,2021,2021-10-28,deferido,1020.2021/0016764-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016766-8,7763-21-SP-ALV,2021,2021-10-28,deferido,1020.2021/0016766-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016767-6,7758-21-SP-ALV,2021,2021-10-28,deferido,1020.2021/0016767-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016768-4,7743-21-SP-ALV,2021,2021-10-28,em análise,1020.2021/0016768-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016769-2,7681-21-SP-ALV,2021,2021-10-27,deferido,1020.2021/0016769-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016770-6,7673-21-SP-ALV,2021,2021-10-26,deferido,1020.2021/0016770-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016771-4,7661-21-SP-ALV,2021,2021-10-26,deferido,1020.2021/0016771-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016772-2,7272-21-SP-ALV,2021,2021-10-11,deferido,1020.2021/0016772-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016773-0,7740-21-SP-ALV,2021,2021-10-28,desistido,1020.2021/0016773-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016774-9,7689-21-SP-ALV,2021,2021-10-27,deferido,1020.2021/0016774-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016775-7,7666-21-SP-ALV,2021,2021-10-26,deferido,1020.2021/0016775-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016776-5,7627-21-SP-ALV,2021,2021-10-25,em análise,1020.2021/0016776-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016777-3,7691-21-SP-ALV,2021,2021-10-27,deferido,1020.2021/0016777-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016778-1,7748-21-SP-ALV,2021,2021-10-28,deferido,1020.2021/0016778-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016779-0,7747-21-SP-ALV,2021,2021-10-28,deferido,1020.2021/0016779-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016780-3,5576-21-SP-ALV,2021,2021-08-16,em análise,1020.2021/0016780-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016781-1,7746-21-SP-ALV,2021,2021-10-28,deferido,1020.2021/0016781-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016782-0,7721-21-SP-ALV,2021,2021-10-27,deferido,1020.2021/0016782-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016867-2,7934-21-SP-ALV,2021,2021-11-05,indeferido e encerra,1020.2021/0016867-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016868-0,7874-21-SP-ALV,2021,2021-11-03,deferido,1020.2021/0016868-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016869-9,7909-21-SP-ALV,2021,2021-11-04,deferido,1020.2021/0016869-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016870-2,7910-21-SP-ALV,2021,2021-11-04,em análise,1020.2021/0016870-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016871-0,7916-21-SP-ALV,2021,2021-11-04,indeferido,1020.2021/0016871-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016872-9,7923-21-SP-ALV,2021,2021-11-04,deferido,1020.2021/0016872-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016873-7,7932-21-SP-ALV,2021,2021-11-04,deferido,1020.2021/0016873-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016874-5,7936-21-SP-ALV,2021,2021-11-05,indeferido,1020.2021/0016874-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016875-3,7228-21-SP-ALV,2021,2021-10-08,deferido,1020.2021/0016875-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016876-1,7944-21-SP-ALV,2021,2021-11-05,indeferido e encerra,1020.2021/0016876-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016877-0,7946-21-SP-APO,2021,2021-11-05,deferido,1020.2021/0016877-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016878-8,303-20-SP-NEW,2020,2020-11-11,em análise,1020.2021/0016878-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016879-6,7948-21-SP-ALV,2021,2021-11-05,deferido,1020.2021/0016879-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016880-0,7947-21-SP-ALV,2021,2021-11-05,deferido,1020.2021/0016880-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016881-8,7921-21-SP-INT,2021,2021-11-04,desistido,1020.2021/0016881-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016882-6,7178-21-SP-ALV,2021,2021-10-06,deferido,1020.2021/0016882-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016883-4,7000-21-SP-ALV,2021,2021-09-29,em análise,1020.2021/0016883-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016884-2,7210-21-SP-REF,2021,2021-10-07,em análise,1020.2021/0016884-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016885-0,7599-21-SP-CER,2021,2021-10-25,indeferido e encerra,1020.2021/0016885-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016886-9,7573-21-SP-REF,2021,2021-10-22,deferido,1020.2021/0016886-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016887-7,7722-21-SP-CER,2021,2021-10-27,em análise,1020.2021/0016887-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016888-5,7612-21-SP-CER,2021,2021-10-25,indeferido,1020.2021/0016888-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016889-3,7683-21-SP-TAX,2021,2021-10-27,deferido,1020.2021/0016889-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016891-5,7658-21-SP-TAX,2021,2021-10-26,deferido,1020.2021/0016891-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016893-1,7720-21-SP-ALV,2021,2021-10-27,deferido,1020.2021/0016893-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016895-8,7717-21-SP-ALV,2021,2021-10-27,em análise,1020.2021/0016895-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016896-6,7639-21-SP-ALV,2021,2021-10-26,em análise,1020.2021/0016896-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016897-4,7839-21-SP-ALV,2021,2021-11-01,em análise,1020.2021/0016897-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016898-2,7788-21-SP-CDT,2021,2021-10-29,deferido,1020.2021/0016898-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016899-0,7795-21-SP-CER,2021,2021-10-29,deferido,1020.2021/0016899-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016900-8,7812-21-SP-ALV,2021,2021-10-29,deferido,1020.2021/0016900-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016901-6,7773-21-SP-REF,2021,2021-10-28,em análise,1020.2021/0016901-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016902-4,6227-21-SP-REF,2021,2021-09-01,indeferido,1020.2021/0016902-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016903-2,7752-21-SP-ALV,2021,2021-10-28,deferido,1020.2021/0016903-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016904-0,7814-21-SP-ALV,2021,2021-10-29,deferido,1020.2021/0016904-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016905-9,7682-21-SP-ALV,2021,2021-10-27,indeferido e encerra,1020.2021/0016905-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016906-7,7865-21-SP-ALV,2021,2021-11-03,indeferido,1020.2021/0016906-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016907-5,7755-21-SP-ALV,2021,2021-10-28,deferido,1020.2021/0016907-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016958-0,7112-21-SP-ALV,2021,2021-10-04,deferido,1020.2021/0016958-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016959-8,7886-21-SP-CDT,2021,2021-11-03,deferido,1020.2021/0016959-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016960-1,7426-21-SP-ALV,2021,2021-10-18,deferido,1020.2021/0016960-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016962-8,7741-21-SP-ALV,2021,2021-10-28,em análise,1020.2021/0016962-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016963-6,5087-21-SP-CER,2021,2021-07-29,indeferido,1020.2021/0016963-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016964-4,7872-21-SP-ALV,2021,2021-11-03,deferido,1020.2021/0016964-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016965-2,7949-21-SP-ALV,2021,2021-11-05,indeferido,1020.2021/0016965-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016966-0,7902-21-SP-ALV,2021,2021-11-04,deferido,1020.2021/0016966-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016967-9,7928-21-SP-ALV,2021,2021-11-04,em análise,1020.2021/0016967-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016968-7,7968-21-SP-ALV,2021,2021-11-05,deferido,1020.2021/0016968-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016969-5,7976-21-SP-ALV,2021,2021-11-07,indeferido,1020.2021/0016969-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016970-9,7983-21-SP-ALV,2021,2021-11-08,deferido,1020.2021/0016970-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016971-7,7984-21-SP-ALV,2021,2021-11-08,deferido,1020.2021/0016971-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016972-5,7992-21-SP-ALV,2021,2021-11-08,deferido,1020.2021/0016972-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016973-3,7901-21-SP-ALV,2021,2021-11-04,deferido,1020.2021/0016973-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016974-1,7960-21-SP-ALV,2021,2021-11-05,deferido,1020.2021/0016974-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016975-0,7999-21-SP-ALV,2021,2021-11-08,deferido,1020.2021/0016975-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016976-8,8000-21-SP-ALV,2021,2021-11-08,indeferido e encerra,1020.2021/0016976-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016977-6,8004-21-SP-ALV,2021,2021-11-08,deferido,1020.2021/0016977-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016978-4,8006-21-SP-ALV,2021,2021-11-08,deferido,1020.2021/0016978-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016979-2,8020-21-SP-ALV,2021,2021-11-08,indeferido e encerra,1020.2021/0016979-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016980-6,6603-21-SP-REF,2021,2021-09-16,em análise,1020.2021/0016980-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016981-4,7978-21-SP-ALV,2021,2021-11-07,desistido,1020.2021/0016981-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016984-9,7996-21-SP-ALV,2021,2021-11-08,deferido,1020.2021/0016984-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016985-7,7997-21-SP-INT,2021,2021-11-08,desistido,1020.2021/0016985-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016986-5,8003-21-SP-ALV,2021,2021-11-08,deferido,1020.2021/0016986-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016987-3,8014-21-SP-ALV,2021,2021-11-08,deferido,1020.2021/0016987-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016988-1,8018-21-SP-REF,2021,2021-11-08,em análise,1020.2021/0016988-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016989-0,7963-21-SP-ALV,2021,2021-11-05,deferido,1020.2021/0016989-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016990-3,8023-21-SP-ALV,2021,2021-11-09,em análise,1020.2021/0016990-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016991-1,7345-21-SP-REF,2021,2021-10-15,indeferido e encerra,1020.2021/0016991-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016992-0,8036-21-SP-ALV,2021,2021-11-09,indeferido e encerra,1020.2021/0016992-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016993-8,8030-21-SP-ALV,2021,2021-11-09,deferido,1020.2021/0016993-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0016994-6,8038-21-SP-ALV,2021,2021-11-09,deferido,1020.2021/0016994-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017034-0,7912-21-SP-ALV,2021,2021-11-04,em análise,1020.2021/0017034-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017035-9,8039-21-SP-ALV,2021,2021-11-09,deferido,1020.2021/0017035-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017065-0,8049-21-SP-ALV,2021,2021-11-09,desistido,1020.2021/0017065-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017184-3,6967-21-SP-AUT,2021,2021-09-29,em análise,1020.2021/0017184-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017191-6,8052-21-SP-ALV,2021,2021-11-09,indeferido e encerra,1020.2021/0017191-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017192-4,8056-21-SP-ALV,2021,2021-11-09,indeferido e encerra,1020.2021/0017192-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017193-2,7222-21-SP-ALV,2021,2021-10-08,deferido,1020.2021/0017193-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017194-0,7186-21-SP-ALV,2021,2021-10-06,em análise,1020.2021/0017194-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017195-9,6778-21-SP-CDT,2021,2021-09-22,deferido,1020.2021/0017195-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017196-7,5808-21-SP-ALV,2021,2021-08-21,indeferido,1020.2021/0017196-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017197-5,7350-21-SP-CER,2021,2021-10-15,em análise,1020.2021/0017197-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017198-3,7676-21-SP-APO,2021,2021-10-26,deferido,1020.2021/0017198-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017199-1,7436-21-SP-REF,2021,2021-10-18,em análise,1020.2021/0017199-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017200-9,7273-21-SP-ALV,2021,2021-10-11,em análise,1020.2021/0017200-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017201-7,7620-21-SP-CER,2021,2021-10-25,deferido,1020.2021/0017201-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017202-5,7618-21-SP-CER,2021,2021-10-25,deferido,1020.2021/0017202-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017203-3,7500-21-SP-CER,2021,2021-10-20,em análise,1020.2021/0017203-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017204-1,7621-21-SP-CER,2021,2021-10-25,deferido,1020.2021/0017204-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017205-0,5883-21-SP-DLR,2021,2021-08-24,deferido,1020.2021/0017205-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017206-8,7687-21-SP-ALV,2021,2021-10-27,em análise,1020.2021/0017206-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017207-6,7716-21-SP-ALV,2021,2021-10-27,em análise,1020.2021/0017207-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017208-4,7677-21-SP-ALV,2021,2021-10-26,deferido,1020.2021/0017208-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017209-2,7698-21-SP-CER,2021,2021-10-27,em análise,1020.2021/0017209-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017210-6,7701-21-SP-ALV,2021,2021-10-27,em análise,1020.2021/0017210-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017211-4,7765-21-SP-ALV,2021,2021-10-28,deferido,1020.2021/0017211-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017212-2,7775-21-SP-CER,2021,2021-10-29,deferido,1020.2021/0017212-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017213-0,7774-21-SP-CER,2021,2021-10-29,deferido,1020.2021/0017213-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017214-9,7770-21-SP-REF,2021,2021-10-28,indeferido,1020.2021/0017214-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017215-7,7467-21-SP-CDT,2021,2021-10-19,deferido,1020.2021/0017215-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017216-5,7845-21-SP-APO,2021,2021-11-01,deferido,1020.2021/0017216-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017217-3,7800-21-SP-REF,2021,2021-10-29,em análise,1020.2021/0017217-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017218-1,7840-21-SP-CDT,2021,2021-11-01,deferido,1020.2021/0017218-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017219-0,7204-21-SP-ALV,2021,2021-10-07,em análise,1020.2021/0017219-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017220-3,7882-21-SP-ALV,2021,2021-11-03,deferido,1020.2021/0017220-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017221-1,7115-21-SP-ALV,2021,2021-10-04,em análise,1020.2021/0017221-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017222-0,7806-21-SP-ALV,2021,2021-10-29,em análise,1020.2021/0017222-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017223-8,7940-21-SP-ALV,2021,2021-11-05,deferido,1020.2021/0017223-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017224-6,7831-21-SP-ALV,2021,2021-10-31,em análise,1020.2021/0017224-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017225-4,7848-21-SP-ALV,2021,2021-11-01,em análise,1020.2021/0017225-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017226-2,7900-21-SP-REF,2021,2021-11-04,em análise,1020.2021/0017226-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017227-0,7820-21-SP-REF,2021,2021-10-29,em análise,1020.2021/0017227-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017228-9,7816-21-SP-REF,2021,2021-10-29,deferido,1020.2021/0017228-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017229-7,7890-21-SP-ALV,2021,2021-11-03,deferido,1020.2021/0017229-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017230-0,7819-21-SP-REF,2021,2021-10-29,deferido,1020.2021/0017230-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017231-9,7859-21-SP-AUT,2021,2021-11-03,deferido,1020.2021/0017231-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017232-7,7885-21-SP-AUT,2021,2021-11-03,deferido,1020.2021/0017232-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017233-5,7870-21-SP-ALV,2021,2021-11-03,deferido,1020.2021/0017233-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017234-3,7783-21-SP-ALV,2021,2021-10-29,deferido,1020.2021/0017234-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017235-1,7815-21-SP-ALV,2021,2021-10-29,em análise,1020.2021/0017235-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017236-0,7803-21-SP-ALV,2021,2021-10-29,deferido,1020.2021/0017236-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017237-8,7656-21-SP-ALV,2021,2021-10-26,deferido,1020.2021/0017237-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017238-6,7805-21-SP-ALV,2021,2021-10-29,deferido,1020.2021/0017238-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017239-4,7797-21-SP-ALV,2021,2021-10-29,em análise,1020.2021/0017239-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017240-8,7818-21-SP-ALV,2021,2021-10-29,deferido,1020.2021/0017240-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017241-6,7804-21-SP-ALV,2021,2021-10-29,desistido,1020.2021/0017241-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017242-4,8063-21-SP-ALV,2021,2021-11-09,indeferido e encerra,1020.2021/0017242-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017282-3,7592-21-SP-ALV,2021,2021-10-25,em análise,1020.2021/0017282-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017283-1,7813-21-SP-ALV,2021,2021-10-29,em análise,1020.2021/0017283-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017284-0,8075-21-SP-ALV,2021,2021-11-10,indeferido e encerra,1020.2021/0017284-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017285-8,7749-21-SP-ALV,2021,2021-10-28,deferido,1020.2021/0017285-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017286-6,8062-21-SP-SAO,2021,2021-11-09,deferido,1020.2021/0017286-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017287-4,7065-21-SP-TAX,2021,2021-10-01,deferido,1020.2021/0017287-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017288-2,7068-21-SP-TAX,2021,2021-10-01,deferido,1020.2021/0017288-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017289-0,7050-21-SP-TAX,2021,2021-10-01,deferido,1020.2021/0017289-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017290-4,7055-21-SP-TAX,2021,2021-10-01,deferido,1020.2021/0017290-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017291-2,7168-21-SP-ALV,2021,2021-10-06,em análise,1020.2021/0017291-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017292-0,7232-21-SP-CER,2021,2021-10-08,deferido,1020.2021/0017292-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017293-9,7898-21-SP-ALV,2021,2021-11-04,em análise,1020.2021/0017293-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017294-7,7233-21-SP-REF,2021,2021-10-08,em análise,1020.2021/0017294-7,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017295-5,7259-21-SP-ALV,2021,2021-10-08,indeferido,1020.2021/0017295-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017296-3,7148-21-SP-CDT,2021,2021-10-05,em análise,1020.2021/0017296-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017297-1,7617-21-SP-ALV,2021,2021-10-25,deferido,1020.2021/0017297-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017298-0,7750-21-SP-ALV,2021,2021-10-28,deferido,1020.2021/0017298-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017299-8,7469-21-SP-REF,2021,2021-10-19,em análise,1020.2021/0017299-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017300-5,7880-21-SP-ALV,2021,2021-11-03,deferido,1020.2021/0017300-5,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017301-3,7835-21-SP-ALV,2021,2021-10-31,em análise,1020.2021/0017301-3,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017302-1,7730-21-SP-ALV,2021,2021-10-27,deferido,1020.2021/0017302-1,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017303-0,7829-21-SP-ALV,2021,2021-10-31,em análise,1020.2021/0017303-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017304-8,7929-21-SP-ALV,2021,2021-11-04,em análise,1020.2021/0017304-8,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017305-6,7942-21-SP-ALV,2021,2021-11-05,deferido,1020.2021/0017305-6,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017306-4,7941-21-SP-DEM,2021,2021-11-05,indeferido,1020.2021/0017306-4,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017307-2,7860-21-SP-ALV,2021,2021-11-03,deferido,1020.2021/0017307-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017308-0,7790-21-SP-REF,2021,2021-10-29,desistido,1020.2021/0017308-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017309-9,7871-21-SP-ALV,2021,2021-11-03,em análise,1020.2021/0017309-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017310-2,7402-21-SP-ALV,2021,2021-10-18,em análise,1020.2021/0017310-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017311-0,7868-21-SP-ALV,2021,2021-11-03,deferido,1020.2021/0017311-0,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0017312-9,7930-21-SP-APO,2021,2021-11-04,deferido,1020.2021/0017312-9,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0018702-2,8909-21-SP-ALV,2021,2021-12-05,deferido,1020.2021/0018702-2,NULL,2023-08-31 14:44:00
AprovaDigital,1020.2021/0018703-0,8873-21-SP-CER,2021,2021-12-03,em análise,1020.2021/0018703-0,NULL,2023-08-31 14:44:00
