id;protocolo;processo;assunto;despacho;data_publicacao;documento_sei;data_extracao
631f25811ba2f2000917a551;20240-22-SP-ERB;1020.2022/0017620-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;16/09/2022;070719408;2023.10.11
631f38842dcd66000919021f;20244-22-SP-ALV;1020.2022/0016873-9;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;21/05/2023;083535213;2023.10.11
631f389deca04c0009fd516a;20245-22-SP-ERB;1020.2022/0017873-4;Alvará de implantação de Estação Rádio-Base;Despacho deferido;21/09/2022;070931251;2023.10.11
631f3c3488afee000914ff50;20246-22-SP-ALV;1020.2022/0016866-6;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;12/09/2022;070418074;2023.10.11
631f3f0d2efa220009cc037c;20248-22-SP-APO;1020.2022/0016908-5;Apostilamento;Despacho deferido;16/09/2022;070711217;2023.10.11
631f41077188040009a59915;20249-22-SP-ALV;1020.2022/0016868-2;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;12/09/2022;070421065;2023.10.11
631f4376eddd9900098ec636;20250-22-SP-ERB;1020.2022/0018390-8;Alvará de implantação de Estação Rádio-Base;Despacho deferido;26/09/2022;071163207;2023.10.11
631f468847dc110009fc849b;20251-22-SP-ALV;1020.2022/0017503-4;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;09/07/2023;086178566;2023.10.11
631f46f2c54b36000975038b;20252-22-SP-APO;1020.2022/0016889-5;Apostilamento;Despacho deferido;16/09/2022;070711379;2023.10.11
631f49c7cda2bf000912a84b;20254-22-SP-ERB;1020.2022/0019448-9;Alvará de implantação de Estação Rádio-Base;Despacho deferido;07/10/2022;071782904;2023.10.11
631f4b8d9f054f000916ef53;20256-22-SP-ALV;1020.2022/0016876-3;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;12/09/2022;070427962;2023.10.11
631f4f6eb2c02100092e2111;20258-22-SP-ALV;1020.2022/0016878-0;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;12/09/2022;070430063;2023.10.11
631f5277cda2bf000912abc8;20259-22-SP-MOD;1020.2022/0016986-7;Projeto Modificativo de Alvará de Aprovação e Execução de Edificação Nova (HIS / HMP);Despacho indeferido;30/11/2022;074684125;2023.10.11
631f5277cda2bf000912abc8;20259-22-SP-MOD;1020.2022/0016986-7;Projeto Modificativo de Alvará de Aprovação e Execução de Edificação Nova (HIS / HMP);Despacho deferido;26/02/2023;078927655;2023.10.11
631f55f2b2c02100092e2433;20260-22-SP-CCE;1020.2022/0017802-5;Certificado de Conclusão;Despacho deferido;18/10/2022;072294501;2023.10.11
631f58a8afa42600096eae02;20261-22-SP-ALV;1020.2022/0016879-8;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;12/09/2022;070434205;2023.10.11
631f5ca7afa42600096eaf17;20262-22-SP-ALV;1020.2022/0017641-3;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;12/07/2023;086393052;2023.10.11
631f62db82f6a30009214f5d;20264-22-SP-CCE;1020.2022/0017931-5;Certificado de Conclusão;Despacho deferido;14/08/2023;088196658;2023.10.11
631f64d13562e500096ad0a4;20265-22-SP-AUT;1020.2022/0018397-5;Alvará de Autorização de Avanço do Tapume Sobre Parte do Passeio Público;Despacho deferido;26/09/2022;071164822;2023.10.11
631f651ebf8c570009421fd7;20266-22-SP-CCE;1020.2022/0017934-0;Certificado de Conclusão;Despacho deferido;17/10/2022;072199517;2023.10.11
631f6583321def0009e1b812;20267-22-SP-ERB;1020.2022/0017882-3;Alvará de implantação de Estação Rádio-Base;Despacho deferido;21/09/2022;070932520;2023.10.11
631f68fc7abb670009a4f010;20268-22-SP-AUT;1020.2022/0018398-3;Alvará de Autorização de Avanço de Grua Sobre o Espaço Público;Despacho deferido;26/09/2022;071165153;2023.10.11
631f7256b6072a00097c3243;20272-22-SP-ALV;1020.2022/0016890-9;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;12/09/2022;070447851;2023.10.11
631f73112c082b0009468bac;20274-22-SP-ERB;1020.2022/0018754-7;Alvará de implantação de Estação Rádio-Base;Despacho deferido;29/09/2022;071358401;2023.10.11
631f738c01597f00095741b7;20275-22-SP-INT;1020.2022/0021425-0;Alvará de Desmembramento + Alvará de Aprovação e Execução de Edificação Nova (Plano integrado);Despacho indeferido;05/09/2023;089471028;2023.10.11
631f750801597f00095743aa;20276-22-SP-ERB;1020.2022/0019441-1;Alvará de implantação de Estação Rádio-Base;Despacho deferido;07/10/2022;071781068;2023.10.11
631f7cdb0057d70009641bb4;20279-22-SP-ALV;1020.2022/0018787-3;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;09/02/2023;078328259;2023.10.11
631f7d1801597f0009574c97;20280-22-SP-AUT;1020.2022/0018888-8;Alvará de Autorização de Avanço do Tapume Sobre Parte do Passeio Público;Despacho deferido;30/09/2022;071424425;2023.10.11
631f820b4c1ef20009bd451b;20283-22-SP-CCE;1020.2022/0016987-5;Certificado de Conclusão;Despacho deferido;11/05/2023;083061695;2023.10.11
631f883c57a47b0009a1e7c3;20286-22-SP-APO;1020.2022/0016983-2;Apostilamento;Despacho deferido;16/09/2022;070711051;2023.10.11
631f8b2e07432300095fcaa8;20287-22-SP-ALV;1020.2022/0017633-2;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;04/01/2023;076633592;2023.10.11
631f8ba4f84ac10009bf329c;20288-22-SP-ALV;1020.2022/0018193-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;15/05/2023;083213837;2023.10.11
631f8ccec877d90009a5e831;20290-22-SP-ALV;1020.2022/0017635-9;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;20/01/2023;077409718;2023.10.11
631f8d981969470009449738;20291-22-SP-APO;1020.2022/0017683-9;Apostilamento;Despacho deferido;21/09/2022;070957807;2023.10.11
631f8d98c877d90009a5ea51;20293-22-SP-ALV;1020.2022/0017682-0;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;16/11/2022;073888393;2023.10.11
631f8d9824cea00009a17219;20292-22-SP-ERB;1020.2022/0017871-8;Alvará de implantação de Estação Rádio-Base;Despacho deferido;21/09/2022;070931003;2023.10.11
631f98b3583cb3000972a224;20295-22-SP-REF;1020.2022/0019129-3;Alvará de Aprovação de Reforma (HIS/ HMP);Despacho indeferido;11/01/2023;076926245;2023.10.11
631fa15acc8982000953d3a6;20297-22-SP-TAX;1020.2022/0017681-2;Pedido de Isenção de Taxa;Despacho deferido;24/05/2023;083775227;2023.10.11
631fa320c5706b0009ed54a2;20298-22-SP-ALV;1020.2022/0016988-3;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho deferido;13/09/2022;070474371;2023.10.11
631fada8df953500092b0d3b;20299-22-SP-TAX;1020.2022/0017684-7;Pedido de Isenção de Taxa;Despacho deferido;24/05/2023;083776539;2023.10.11
631fda8658080e0009218c3a;20301-22-SP-REF;1020.2022/0017678-2;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;14/06/2023;084768454;2023.10.11
631fe08e2ebfe700097d9013;20302-22-SP-ALV;1020.2022/0018314-2;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;10/07/2023;086254138;2023.10.11
632068b62699e10009d63228;20303-22-SP-ERB;1020.2022/0017872-6;Alvará de implantação de Estação Rádio-Base;Despacho deferido;21/09/2022;070931136;2023.10.11
632068da2699e10009d63250;20304-22-SP-CER;1020.2022/0018102-6;Certificado de Estanqueidade;Despacho deferido;13/06/2023;084686254;2023.10.11
632069eb05c86800090f924f;20305-22-SP-ALV;1020.2023/0005254-6;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;09/07/2023;086119742;2023.10.11
63206d48c834d7000919e33d;20306-22-SP-CDT;1020.2022/0018013-5;Cadastro de Sistema Especial de Segurança;Despacho deferido;06/10/2022;071760458;2023.10.11
632076a8935c8e0009208c45;20307-22-SP-AUT;1020.2022/0017703-7;Alvará de Autorização de Avanço do Tapume Sobre Parte do Passeio Público;Despacho deferido;19/09/2022;070787730;2023.10.11
63207e34ef41960009dd1a16;20310-22-SP-ERB;1020.2022/0018663-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;28/09/2022;071311532;2023.10.11
63207f76f992900009d3c21b;20311-22-SP-CCE;1020.2022/0017541-7;Certificado de Conclusão;Despacho deferido;15/03/2023;079940183;2023.10.11
632081ccbd20ec00094ee8c4;20313-22-SP-AUT;1020.2022/0018400-9;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Despacho deferido;26/09/2022;071165918;2023.10.11
632084544d5bd8000995706a;20314-22-SP-ERB;1020.2022/0019786-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;14/10/2022;072081884;2023.10.11
6320864952098a00098c8d9d;20315-22-SP-ALV;1020.2022/0017674-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;20/03/2023;079325778;2023.10.11
632086fd50fb3600093202af;20316-22-SP-ALV;1020.2022/0017634-0;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;11/04/2023;081397303;2023.10.11
63208958938c13000955f594;20317-22-SP-ERB;1020.2022/0019788-7;Alvará de implantação de Estação Rádio-Base;Despacho deferido;14/10/2022;072082058;2023.10.11
63208d5f086b4b0009034a7e;20318-22-SP-ERB;1020.2022/0018097-6;Alvará de implantação de Estação Rádio-Base;Despacho deferido;22/09/2022;071004976;2023.10.11
63209386a55e9000099e3207;20322-22-SP-ALV;1020.2022/0017304-0;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;23/05/2023;083612740;2023.10.11
632093d00b2f7800093e542a;20323-22-SP-ERB;1020.2022/0017701-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;19/09/2022;070787669;2023.10.11
632093d00b2f7800093e542a;20323-22-SP-ERB;1020.2022/0017701-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;19/09/2022;070787676;2023.10.11
632093d00b2f7800093e542a;20323-22-SP-ERB;1020.2022/0017701-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;20/09/2022;070787657;2023.10.11
632097a9cca5470009381482;20325-22-SP-ERB;1020.2022/0017702-9;Alvará de implantação de Estação Rádio-Base;Despacho deferido;19/09/2022;070787696;2023.10.11
63209c813a4b5f0009eda769;20327-22-SP-ALV;1020.2022/0017799-1;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;03/02/2023;078038905;2023.10.11
63209cd4147a6a00094c4696;20328-22-SP-ALV;1020.2022/0017195-0;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;13/09/2022;070518980;2023.10.11
6320a2c1cb83480009c8b7c6;20329-22-SP-ALV;1020.2022/0017298-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;27/03/2023;080613633;2023.10.11
6320a2c1cb83480009c8b7c6;20329-22-SP-ALV;1020.2022/0017298-1;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;24/05/2023;083700130;2023.10.11
6320a512ca0eaf0009e86efe;20330-22-SP-ALV;1020.2022/0019307-5;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;22/11/2022;074272270;2023.10.11
6320a62d5a39de0009825580;20331-22-SP-ERB;1020.2022/0017876-9;Alvará de implantação de Estação Rádio-Base;Despacho deferido;21/09/2022;070931722;2023.10.11
6320aa837b0a8200095b36a1;20332-22-SP-CCE;1020.2022/0017299-0;Certificado de Conclusão;Despacho deferido;12/12/2022;075360566;2023.10.11
6320ad09ca0eaf0009e8707b;20333-22-SP-ERB;1020.2022/0018478-5;Alvará de implantação de Estação Rádio-Base;Despacho deferido;27/09/2022;071218871;2023.10.11
6320af4665fe0b000906d248;20334-22-SP-REF;1020.2022/0018972-8;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;28/03/2023;080669518;2023.10.11
6320b04a6b090400094498cd;20335-22-SP-AUT;1020.2022/0017771-1;Alvará de Autorização de Avanço de Grua Sobre o Espaço Público;Despacho deferido;20/09/2022;070860985;2023.10.11
6320b3be8431d60009d3d9b2;20337-22-SP-ERB;1020.2022/0017883-1;Alvará de implantação de Estação Rádio-Base;Despacho deferido;21/09/2022;070932627;2023.10.11
6320b63cb097270009821129;20340-22-SP-ERB;1020.2022/0019078-5;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071563434;2023.10.11
6320bf388c03af00096eb1ca;20341-22-SP-ERB;1020.2022/0019070-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071561684;2023.10.11
6320bf7fc5278a000a2ff30c;20342-22-SP-ERB;1020.2022/0019925-1;Alvará de implantação de Estação Rádio-Base;Despacho deferido;17/10/2022;072151687;2023.10.11
6320c1b7dd2f2b000940bbef;20343-22-SP-ALV;1020.2022/0018318-5;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;03/11/2022;073158021;2023.10.11
6320c1b7dd2f2b000940bbef;20343-22-SP-ALV;1020.2022/0018318-5;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;23/03/2023;080449091;2023.10.11
6320c58205ce8300093c5a8d;20345-22-SP-ALV;1020.2022/0018786-5;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;03/02/2023;078039017;2023.10.11
6320c5cf54df9e0009993f72;20346-22-SP-ALV;1020.2022/0017680-4;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;07/12/2022;075092520;2023.10.11
6320c5da6b09040009449fb1;20347-22-SP-ERB;1020.2022/0018087-9;Alvará de implantação de Estação Rádio-Base;Despacho deferido;22/09/2022;071003801;2023.10.11
6320c7435a80d8000951d0f5;20348-22-SP-TAX;1020.2022/0024266-1;Pedido de Isenção de Taxa;Despacho deferido;02/04/2023;080846983;2023.10.11
6320c863c9c69100093fd6f8;20349-22-SP-ERB;1020.2022/0019069-6;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071561502;2023.10.11
6320ce05c125ff00096ced34;20350-22-SP-ERB;1020.2022/0019080-7;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071563980;2023.10.11
6320d04b12da210009675ce5;20351-22-SP-ERB;1020.2022/0019068-8;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071561375;2023.10.11
6320d23868c91e000996a7ab;20353-22-SP-ERB;1020.2022/0019067-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071561273;2023.10.11
6320d602c8603a0009f86384;20354-22-SP-ERB;1020.2022/0019079-3;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071563790;2023.10.11
6320d91579af030009dfa4d5;20357-22-SP-ERB;1020.2022/0019081-5;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071564265;2023.10.11
6320d9ca56b41600099d8ad4;20358-22-SP-REF;1020.2022/0017797-5;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho deferido;27/12/2022;076341703;2023.10.11
6320dc1f9adf980009caaff0;20361-22-SP-ERB;1020.2022/0020259-7;Alvará de implantação de Estação Rádio-Base;Despacho deferido;20/10/2022;072381972;2023.10.11
6320dc1f9adf980009caaff0;20361-22-SP-ERB;1020.2022/0020259-7;Alvará de implantação de Estação Rádio-Base;Despacho deferido;20/10/2022;072381965;2023.10.11
6320dc1f9adf980009caaff0;20361-22-SP-ERB;1020.2022/0020259-7;Alvará de implantação de Estação Rádio-Base;Despacho deferido;20/10/2022;072382156;2023.10.11
6320df641006a40009f21088;20362-22-SP-ERB;1020.2022/0019074-2;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071562390;2023.10.11
6320e1161006a40009f211db;20363-22-SP-ALV;1020.2022/0017414-3;Alvará de Execução de Edificação Nova (HIS/ HMP);Despacho deferido;23/12/2022;076210036;2023.10.11
6320e15b6c263700093cc383;20364-22-SP-ALV;1020.2022/0017796-7;Alvará de Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;23/01/2023;077469248;2023.10.11
6320e3a84d3d890009bfa202;20365-22-SP-ERB;1020.2022/0020266-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;20/10/2022;072383501;2023.10.11
6320e3a84d3d890009bfa202;20365-22-SP-ERB;1020.2022/0020266-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;20/10/2022;072383935;2023.10.11
6320e3ed6a19290009d31d28;20366-22-SP-ALV;1020.2022/0017800-9;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;13/04/2023;081551133;2023.10.11
6320e9e5777c1300091896f3;20367-22-SP-ALV;1020.2022/0018503-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;27/02/2023;079020881;2023.10.11
6320ec23fe6cc500099a8135;20368-22-SP-ERB;1020.2022/0019066-1;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071561149;2023.10.11
6320f4a805cd300009c8ea42;20372-22-SP-ERB;1020.2022/0019065-3;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071561032;2023.10.11
632101e5b1d6eb0009ea36c2;20374-22-SP-ALV;1020.2022/0024370-6;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;15/06/2023;084864836;2023.10.11
63210a98f3564b0009b06504;20375-22-SP-ERB;1020.2022/0023343-3;Alvará de implantação de Estação Rádio-Base;Despacho deferido;13/12/2022;075446630;2023.10.11
6321140a5ecb04000959dced;20376-22-SP-ALV;1020.2022/0017708-8;Alvará de Aprovação de Edificação Nova (HIS/ HMP);Despacho deferido;20/10/2022;072377671;2023.10.11
6321154a756ea50009bdf387;20377-22-SP-REF;1020.2022/0017913-7;Alvará de Execução de Reforma (Exceto HIS/ HMP);Despacho deferido;07/11/2022;073364977;2023.10.11
63211addb508f70009507e42;20378-22-SP-CCE;1020.2022/0017676-6;Certificado de Conclusão;Despacho deferido;19/10/2022;072328871;2023.10.11
6321c580994baa0009abe454;20380-22-SP-AUT;1020.2022/0018966-3;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Despacho deferido;03/10/2022;071486500;2023.10.11
6321c660d27f4b0009b88557;20381-22-SP-ERB;1020.2022/0018476-9;Alvará de implantação de Estação Rádio-Base;Despacho deferido;27/09/2022;071218704;2023.10.11
6321ce2cccc48300090a1641;20383-22-SP-ERB;1020.2022/0018090-9;Alvará de implantação de Estação Rádio-Base;Despacho deferido;22/09/2022;071004122;2023.10.11
6321d2858470960009ce92dd;20386-22-SP-ALV;1020.2022/0017636-7;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;09/11/2022;073562770;2023.10.11
6321dce5b8fd8400098c62eb;20390-22-SP-AUT;1020.2022/0018399-1;Alvará de Autorização de Implantação e/ou Utilização de Estande de Vendas;Despacho deferido;26/09/2022;071165469;2023.10.11
6321e175df29c500090568aa;20391-22-SP-ALV;1020.2022/0018315-0;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;21/03/2023;079694953;2023.10.11
6321e2c0206f2d0009339bf1;20392-22-SP-ALV;1020.2022/0017924-2;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;23/02/2023;078917828;2023.10.11
6321ea6df018b20009e6c567;20394-22-SP-ALV;1020.2022/0017411-9;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;10/08/2023;088005352;2023.10.11
6321eaeaf018b20009e6c5f3;20395-22-SP-ERB;1020.2022/0018889-6;Alvará de implantação de Estação Rádio-Base;Despacho deferido;30/09/2022;071424482;2023.10.11
6321eb63c6c807000918d9e3;20396-22-SP-ALV;1020.2022/0017679-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;21/10/2022;072467949;2023.10.11
6321f19970419e000985b76f;20398-22-SP-ALV;1020.2022/0017412-7;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;19/03/2023;080183427;2023.10.11
6321f39c0ec05600091fe8b5;20399-22-SP-ALV;1020.2022/0017794-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;18/11/2022;073988112;2023.10.11
6321fbb010a6950009562db5;20400-22-SP-CCE;1020.2022/0017545-0;Certificado de Conclusão;Despacho deferido;13/12/2022;075431146;2023.10.11
632206b786441300094976c3;20403-22-SP-ALV;1020.2022/0017926-9;Alvará de Aprovação de Edificação Nova (Exceto HIS/ HMP);Despacho indeferido;12/07/2023;086407005;2023.10.11
632212678cb0fb00092e710b;20405-22-SP-ERB;1020.2022/0019064-5;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071560895;2023.10.11
63221d0cc5ce84000945e8d7;20408-22-SP-ALV;1020.2022/0017792-4;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;16/03/2023;080089853;2023.10.11
63221d861281e000090436e3;20409-22-SP-ALV;1020.2022/0017538-7;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho deferido;23/03/2023;080482429;2023.10.11
63221e957a6c010009f2c717;20410-22-SP-ERB;1020.2022/0019085-8;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/10/2022;071565493;2023.10.11
63221f99c5ce84000945ed05;20411-22-SP-ALV;1020.2022/0018317-7;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;26/07/2023;087163209;2023.10.11
632221bf8a160500094f0506;20412-22-SP-ALV;1020.2022/0017791-6;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;24/05/2023;083757581;2023.10.11
63222307e1f6b90009c2dfc7;20415-22-SP-REF;1020.2022/0017932-3;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho deferido;16/11/2022;073769569;2023.10.11
63222e7782be010009900900;20417-22-SP-ERB;1020.2022/0018470-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;27/09/2022;071218199;2023.10.11
6322328612eca800093ae716;20419-22-SP-ERB;1020.2022/0019465-9;Alvará de implantação de Estação Rádio-Base;Despacho deferido;07/10/2022;071786848;2023.10.11
6322329c12eca800093ae759;20420-22-SP-ERB;1020.2022/0018096-8;Alvará de implantação de Estação Rádio-Base;Despacho deferido;22/09/2022;071004805;2023.10.11
63223a3b12eca800093aea59;20421-22-SP-TAX;1020.2022/0017789-4;Pedido de Isenção de Taxa;Despacho deferido;25/10/2022;072633012;2023.10.11
63223da027a97b000951aaa9;20422-22-SP-ERB;1020.2022/0018469-6;Alvará de implantação de Estação Rádio-Base;Despacho deferido;27/09/2022;071218133;2023.10.11
63223fdb80a55f00098f3886;20423-22-SP-ERB;1020.2022/0021141-3;Alvará de implantação de Estação Rádio-Base;Despacho deferido;04/11/2022;073212402;2023.10.11
63224205736bfa00096ba39d;20424-22-SP-ALV;1020.2022/0017416-0;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;15/09/2022;070635142;2023.10.11
63224963fde4c00009beeb11;20427-22-SP-CER;1020.2023/0004602-3;Certificado de Acessibilidade;Despacho indeferido;09/10/2023;091409693;2023.10.11
63224c052588e200092d4009;20428-22-SP-TAX;1020.2022/0017790-8;Pedido de Isenção de Taxa;Despacho deferido;06/02/2023;078059648;2023.10.11
632256614c99850009a094fd;20429-22-SP-ALV;1020.2022/0018323-1;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;01/02/2023;077854788;2023.10.11
632267d698300c000965e99c;20430-22-SP-ALV;1020.2022/0018488-2;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;18/11/2022;074012296;2023.10.11
632267d698300c000965e99c;20430-22-SP-ALV;1020.2022/0018488-2;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;21/12/2022;076046134;2023.10.11
632267d698300c000965e99c;20430-22-SP-ALV;1020.2022/0018488-2;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;19/04/2023;081836103;2023.10.11
63228129d3c3ea000923ab5b;20431-22-SP-REF;1020.2022/0017918-8;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;21/06/2023;085207428;2023.10.11
63228258f99e3a0009470a0e;20432-22-SP-ALV;1020.2022/0017417-8;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;15/09/2022;070640178;2023.10.11
63228610d3c3ea000923ac1c;20433-22-SP-CER;1020.2022/0022971-1;Certificado de Acessibilidade;Despacho indeferido;19/07/2023;086760337;2023.10.11
63228fcdb999920009e9733c;20434-22-SP-ALV;1020.2022/0017418-6;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;15/09/2022;070640369;2023.10.11
632312e88c0ffd00090a7b82;20435-22-SP-ALV;1020.2022/0018316-9;Alvará de Aprovação e Execução de Edificação Nova (Exceto HIS/ HMP);Despacho deferido;18/06/2023;084972994;2023.10.11
63231997d444160009e8837e;20437-22-SP-ERB;1020.2022/0018669-9;Alvará de implantação de Estação Rádio-Base;Despacho deferido;28/09/2022;071324351;2023.10.11
632326b8b358650009ddc0e8;20439-22-SP-ALV;1020.2022/0017542-5;Alvará de Aprovação e Execução de Edificação Nova (HIS/ HMP);Despacho indeferido;28/06/2023;085613855;2023.10.11
632327ab5302de00092467aa;20441-22-SP-SAO;1020.2022/0017546-8;Desmembramento para Secção em ZEIS;Despacho indeferido;29/11/2022;074640398;2023.10.11
632329b9a4295d0009bdd58b;20442-22-SP-TAX;1020.2022/0018195-6;Pedido de Isenção de Taxa;Despacho deferido;26/10/2022;072738213;2023.10.11
63232d4982328400094ca1db;20445-22-SP-ERB;1020.2022/0018668-0;Alvará de implantação de Estação Rádio-Base;Despacho deferido;28/09/2022;071324054;2023.10.11
6323328282328400094ca441;20447-22-SP-ALV;1020.2022/0017543-3;Alvará de Aprovação e Execução de Edificação Nova - Processo Declaratório;Despacho indeferido;15/09/2022;070662010;2023.10.11
63233726327d1d000967c6ee;20449-22-SP-ALV;1020.2022/0017925-0;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;21/05/2023;083527908;2023.10.11
63233b7fe676f200094833cc;20450-22-SP-ERB;1020.2022/0018665-6;Alvará de implantação de Estação Rádio-Base;Despacho deferido;28/09/2022;071312280;2023.10.11
63233c71087ce00009d03c81;20453-22-SP-ALV;1020.2022/0017922-6;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho indeferido;23/03/2023;080467962;2023.10.11
63233c71087ce00009d03c81;20453-22-SP-ALV;1020.2022/0017922-6;Alvará para Desmembramento/ Remembramento/ Reparcelamento;Despacho deferido;31/08/2023;089261151;2023.10.11
63233c9a087ce00009d03cc6;20454-22-SP-REF;1020.2022/0018788-1;Alvará de Aprovação e Execução de Reforma (Exceto HIS e HMP);Despacho indeferido;06/06/2023;084448604;2023.10.11
63234092ef1b160009c54929;20455-22-SP-CER;1020.2022/0021274-6;Certificado de Acessibilidade;Despacho indeferido;05/10/2023;091217494;2023.10.11
632360a9ae96e10009687e7a;20466-22-SP-MOD;1020.2022/0017549-2;Projeto Modificativo de Alvará de Aprovação e Execução de Edificação Nova (HIS / HMP);Despacho deferido;08/12/2022;075185578;2023.10.11
