id;protocolo;n_processo;data_autuacao;assunto;ieos;data_publicacao_ieos;data_prazo_execucao_ieos;prorrogavel;data_extracao;prazo_ms;prazo_antigo_ms
634db54a04d0b100090d3b43;21759-22-SP-CER;1020.2022/0020491-3;23/10/2022 20:26:28;Certificado de Acessibilidade;Intimação IEOS;18/12/2023;15/06/2024;True;2024.08.01;1718471325686.0;None
634db54a04d0b100090d3b43;21759-22-SP-CER;1020.2022/0020491-3;23/10/2022 20:26:28;Certificado de Acessibilidade;Autorização de prorrogação de prazo;14/06/2024;12/12/2024;False;2024.08.01;1734023325686.0;1718471325686.0
634dbe9005371e0009501d49;21760-22-SP-CER;1020.2022/0022166-4;23/11/2022 07:29:19;Certificado de Acessibilidade;Comunique-se padrão;20/09/2023;20/10/2023;True;2024.08.01;1697830353898.0;None
634dbe9005371e0009501d49;21760-22-SP-CER;1020.2022/0022166-4;23/11/2022 07:29:19;Certificado de Acessibilidade;Intimação IEOS;27/11/2023;25/05/2024;True;2024.08.01;1716653185897.0;None
634dbe9005371e0009501d49;21760-22-SP-CER;1020.2022/0022166-4;23/11/2022 07:29:19;Certificado de Acessibilidade;Autorização de prorrogação de prazo;21/05/2024;21/11/2024;False;2024.08.01;1732205185897.0;1716653185897.0
634f00616d1c6c00095a3c82;21804-22-SP-CER;1020.2022/0022142-7;22/11/2022 08:02:00;Certificado de Acessibilidade;Comunique-se padrão;03/04/2023;03/05/2023;True;2024.08.01;1683141265143.0;None
634f00616d1c6c00095a3c82;21804-22-SP-CER;1020.2022/0022142-7;22/11/2022 08:02:00;Certificado de Acessibilidade;Comunique-se padrão;05/05/2023;03/06/2023;True;2024.08.01;1685798334088.0;None
634f00616d1c6c00095a3c82;21804-22-SP-CER;1020.2022/0022142-7;22/11/2022 08:02:00;Certificado de Acessibilidade;Comunique-se padrão;22/08/2023;21/09/2023;True;2024.08.01;1695307848747.0;None
634f00616d1c6c00095a3c82;21804-22-SP-CER;1020.2022/0022142-7;22/11/2022 08:02:00;Certificado de Acessibilidade;Intimação IEOS;19/10/2023;16/04/2024;True;2024.08.01;1713292115336.0;None
634f00616d1c6c00095a3c82;21804-22-SP-CER;1020.2022/0022142-7;22/11/2022 08:02:00;Certificado de Acessibilidade;Comunique-se padrão;09/05/2024;08/06/2024;False;2024.08.01;1717866565103.0;None
635027363fc47e00099de40c;21829-22-SP-CER;1020.2023/0006365-3;11/04/2023 11:09:09;Certificado de Acessibilidade;Comunique-se padrão;03/07/2024;02/08/2024;True;2024.08.01;1722605456094.0;None
635027363fc47e00099de40c;21829-22-SP-CER;1020.2023/0006365-3;11/04/2023 11:09:09;Certificado de Acessibilidade;Intimação IEOS;30/07/2024;26/01/2025;True;2024.08.01;1737904815251.0;None
6351a1746822c10009d15934;21884-22-SP-CER;1020.2022/0021276-2;08/11/2022 06:25:01;Certificado de Acessibilidade;Comunique-se padrão;19/09/2023;19/10/2023;True;2024.08.01;1697731855686.0;None
6351a1746822c10009d15934;21884-22-SP-CER;1020.2022/0021276-2;08/11/2022 06:25:01;Certificado de Acessibilidade;Comunique-se padrão;15/01/2024;14/02/2024;True;2024.08.01;1707926196473.0;None
6351a1746822c10009d15934;21884-22-SP-CER;1020.2022/0021276-2;08/11/2022 06:25:01;Certificado de Acessibilidade;Comunique-se padrão;27/03/2024;26/04/2024;True;2024.08.01;1714156426625.0;None
6351a1746822c10009d15934;21884-22-SP-CER;1020.2022/0021276-2;08/11/2022 06:25:01;Certificado de Acessibilidade;Intimação IEOS;30/07/2024;26/01/2025;True;2024.08.01;1737901275282.0;None
6356fed80081190009b5c9db;22003-22-SP-CER;1020.2022/0021048-4;02/11/2022 09:55:46;Certificado de Acessibilidade;Comunique-se padrão;19/09/2023;19/10/2023;True;2024.08.01;1697737072169.0;None
6356fed80081190009b5c9db;22003-22-SP-CER;1020.2022/0021048-4;02/11/2022 09:55:46;Certificado de Acessibilidade;Autorização de prorrogação de prazo;17/10/2023;18/11/2023;False;2024.08.01;1700329072169.0;1697737072169.0
6356fed80081190009b5c9db;22003-22-SP-CER;1020.2022/0021048-4;02/11/2022 09:55:46;Certificado de Acessibilidade;Comunique-se padrão;04/01/2024;03/02/2024;True;2024.08.01;1706986633216.0;None
6356fed80081190009b5c9db;22003-22-SP-CER;1020.2022/0021048-4;02/11/2022 09:55:46;Certificado de Acessibilidade;Comunique-se padrão;24/05/2024;23/06/2024;True;2024.08.01;1719167102108.0;None
6356fed80081190009b5c9db;22003-22-SP-CER;1020.2022/0021048-4;02/11/2022 09:55:46;Certificado de Acessibilidade;Intimação IEOS;31/07/2024;27/01/2025;True;2024.08.01;1737984925000.0;None
635c2059a9af97000933fd7c;22197-22-SP-CER;1020.2022/0021531-1;10/11/2022 07:24:32;Certificado de Acessibilidade;Comunique-se padrão;12/04/2023;12/05/2023;True;2024.08.01;1683912865795.0;None
635c2059a9af97000933fd7c;22197-22-SP-CER;1020.2022/0021531-1;10/11/2022 07:24:32;Certificado de Acessibilidade;Autorização de prorrogação de prazo;11/05/2023;11/06/2023;False;2024.08.01;1686504865795.0;1683912865795.0
635c2059a9af97000933fd7c;22197-22-SP-CER;1020.2022/0021531-1;10/11/2022 07:24:32;Certificado de Acessibilidade;Comunique-se padrão;11/07/2023;10/08/2023;True;2024.08.01;1691693243603.0;None
635c2059a9af97000933fd7c;22197-22-SP-CER;1020.2022/0021531-1;10/11/2022 07:24:32;Certificado de Acessibilidade;Autorização de prorrogação de prazo;15/08/2023;09/09/2023;False;2024.08.01;1694285243603.0;1691693243603.0
635c2059a9af97000933fd7c;22197-22-SP-CER;1020.2022/0021531-1;10/11/2022 07:24:32;Certificado de Acessibilidade;Intimação IEOS;30/11/2023;28/05/2024;True;2024.08.01;1716908256091.0;None
635fecca9ea11b0009a47293;22227-22-SP-CER;1020.2022/0021820-5;17/11/2022 06:00:29;Certificado de Acessibilidade;Comunique-se padrão;06/04/2023;06/05/2023;True;2024.08.01;1683398442947.0;None
635fecca9ea11b0009a47293;22227-22-SP-CER;1020.2022/0021820-5;17/11/2022 06:00:29;Certificado de Acessibilidade;Autorização de prorrogação de prazo;08/05/2023;05/06/2023;False;2024.08.01;1685990442947.0;1683398442947.0
635fecca9ea11b0009a47293;22227-22-SP-CER;1020.2022/0021820-5;17/11/2022 06:00:29;Certificado de Acessibilidade;Comunique-se padrão;20/06/2023;20/07/2023;True;2024.08.01;1689881153457.0;None
635fecca9ea11b0009a47293;22227-22-SP-CER;1020.2022/0021820-5;17/11/2022 06:00:29;Certificado de Acessibilidade;Intimação IEOS;27/07/2023;23/01/2024;True;2024.08.01;1706032758040.0;None
635fecca9ea11b0009a47293;22227-22-SP-CER;1020.2022/0021820-5;17/11/2022 06:00:29;Certificado de Acessibilidade;Autorização de prorrogação de prazo;30/01/2024;21/07/2024;False;2024.08.01;1721584758040.0;1706032758040.0
6360196fef8e2a000906b4f0;22242-22-SP-CER;1020.2022/0021822-1;17/11/2022 06:00:46;Certificado de Segurança;Comunique-se padrão;09/02/2023;11/03/2023;True;2024.08.01;1678568997446.0;None
6360196fef8e2a000906b4f0;22242-22-SP-CER;1020.2022/0021822-1;17/11/2022 06:00:46;Certificado de Segurança;Autorização de prorrogação de prazo;13/03/2023;10/04/2023;False;2024.08.01;1681160997446.0;1678568997446.0
6360196fef8e2a000906b4f0;22242-22-SP-CER;1020.2022/0021822-1;17/11/2022 06:00:46;Certificado de Segurança;Intimação IEOS;20/04/2023;17/10/2023;True;2024.08.01;1697573199961.0;None
6360196fef8e2a000906b4f0;22242-22-SP-CER;1020.2022/0021822-1;17/11/2022 06:00:46;Certificado de Segurança;Autorização de prorrogação de prazo;01/11/2023;14/04/2024;False;2024.08.01;1713125199961.0;1697573199961.0
63602cb9414e63000ad12f4d;22253-22-SP-CER;1020.2022/0021247-9;05/11/2022 09:47:09;Certificado de Acessibilidade;Comunique-se padrão;30/06/2023;30/07/2023;True;2024.08.01;1690736589434.0;None
63602cb9414e63000ad12f4d;22253-22-SP-CER;1020.2022/0021247-9;05/11/2022 09:47:09;Certificado de Acessibilidade;Comunique-se padrão;18/09/2023;18/10/2023;True;2024.08.01;1697652860358.0;None
63602cb9414e63000ad12f4d;22253-22-SP-CER;1020.2022/0021247-9;05/11/2022 09:47:09;Certificado de Acessibilidade;Intimação IEOS;12/12/2023;09/06/2024;True;2024.08.01;1717945418026.0;None
63602cb9414e63000ad12f4d;22253-22-SP-CER;1020.2022/0021247-9;05/11/2022 09:47:09;Certificado de Acessibilidade;Autorização de prorrogação de prazo;12/06/2024;07/12/2024;False;2024.08.01;1733583818026.0;1717945418026.0
63641f2a06060e000825feae;22372-22-SP-CER;1020.2022/0021620-2;11/11/2022 07:44:03;Certificado de Acessibilidade;Comunique-se padrão;10/04/2023;10/05/2023;True;2024.08.01;1683740189082.0;None
63641f2a06060e000825feae;22372-22-SP-CER;1020.2022/0021620-2;11/11/2022 07:44:03;Certificado de Acessibilidade;Autorização de prorrogação de prazo;11/05/2023;09/06/2023;False;2024.08.01;1686332189082.0;1683740189082.0
63641f2a06060e000825feae;22372-22-SP-CER;1020.2022/0021620-2;11/11/2022 07:44:03;Certificado de Acessibilidade;Comunique-se padrão;24/07/2023;23/08/2023;False;2024.08.01;1692803438515.0;None
63641f2a06060e000825feae;22372-22-SP-CER;1020.2022/0021620-2;11/11/2022 07:44:03;Certificado de Acessibilidade;Intimação IEOS;06/02/2024;04/08/2024;True;2024.08.01;1722779978340.0;None
636688dc16a89800080c5115;22446-22-SP-CER;1020.2022/0022757-3;01/12/2022 08:05:54;Certificado de Acessibilidade;Comunique-se padrão;29/03/2023;28/04/2023;True;2024.08.01;1682692445519.0;None
636688dc16a89800080c5115;22446-22-SP-CER;1020.2022/0022757-3;01/12/2022 08:05:54;Certificado de Acessibilidade;Intimação IEOS;28/04/2023;25/10/2023;True;2024.08.01;1698263283441.0;None
636688dc16a89800080c5115;22446-22-SP-CER;1020.2022/0022757-3;01/12/2022 08:05:54;Certificado de Acessibilidade;Autorização de prorrogação de prazo;26/10/2023;22/04/2024;False;2024.08.01;1713815283441.0;1698263283441.0
636d0748fac1c300099a7ab9;22617-22-SP-CER;1020.2022/0021850-7;17/11/2022 06:08:15;Certificado de Segurança;Intimação IEOS;10/02/2023;09/08/2023;True;2024.08.01;1691611286135.0;None
636d0748fac1c300099a7ab9;22617-22-SP-CER;1020.2022/0021850-7;17/11/2022 06:08:15;Certificado de Segurança;Autorização de prorrogação de prazo;09/08/2023;05/02/2024;False;2024.08.01;1707163286135.0;1691611286135.0
636d0748fac1c300099a7ab9;22617-22-SP-CER;1020.2022/0021850-7;17/11/2022 06:08:15;Certificado de Segurança;Comunique-se padrão;13/03/2024;12/04/2024;True;2024.08.01;1712940906205.0;None
636e5efce0eb2b0008415633;22678-22-SP-CER;1020.2022/0022242-3;24/11/2022 07:56:57;Certificado de Acessibilidade;Comunique-se padrão;07/12/2022;06/01/2023;True;2024.08.01;1673019943392.0;None
636e5efce0eb2b0008415633;22678-22-SP-CER;1020.2022/0022242-3;24/11/2022 07:56:57;Certificado de Acessibilidade;Comunique-se padrão;27/01/2023;26/02/2023;True;2024.08.01;1677423559682.0;None
636e5efce0eb2b0008415633;22678-22-SP-CER;1020.2022/0022242-3;24/11/2022 07:56:57;Certificado de Acessibilidade;Intimação IEOS;24/02/2023;23/08/2023;True;2024.08.01;1692815357591.0;None
636e5efce0eb2b0008415633;22678-22-SP-CER;1020.2022/0022242-3;24/11/2022 07:56:57;Certificado de Acessibilidade;Autorização de prorrogação de prazo;22/08/2023;19/02/2024;False;2024.08.01;1708367357591.0;1692815357591.0
636e946547a493000839ed6a;22699-22-SP-CER;1020.2022/0023848-6;21/12/2022 07:35:51;Certificado de Segurança;Comunique-se padrão;31/03/2023;30/04/2023;True;2024.08.01;1682859709475.0;None
636e946547a493000839ed6a;22699-22-SP-CER;1020.2022/0023848-6;21/12/2022 07:35:51;Certificado de Segurança;Comunique-se padrão;12/05/2023;11/06/2023;True;2024.08.01;1686505121804.0;None
636e946547a493000839ed6a;22699-22-SP-CER;1020.2022/0023848-6;21/12/2022 07:35:51;Certificado de Segurança;Intimação IEOS;02/06/2023;29/11/2023;True;2024.08.01;1701282283822.0;None
636e946547a493000839ed6a;22699-22-SP-CER;1020.2022/0023848-6;21/12/2022 07:35:51;Certificado de Segurança;Autorização de prorrogação de prazo;04/12/2023;27/05/2024;False;2024.08.01;1716834283822.0;1701282283822.0
636ea22c86902a0008b1feb6;22702-22-SP-CER;1020.2022/0022243-1;24/11/2022 08:02:51;Certificado de Segurança;Intimação IEOS;03/12/2022;01/06/2023;True;2024.08.01;1685622243741.0;None
636eac9e69ad800008b8468e;22705-22-SP-CER;1020.2022/0023020-5;07/12/2022 08:54:51;Certificado de Acessibilidade;Comunique-se padrão;14/02/2023;16/03/2023;True;2024.08.01;1678994053327.0;None
636eac9e69ad800008b8468e;22705-22-SP-CER;1020.2022/0023020-5;07/12/2022 08:54:51;Certificado de Acessibilidade;Comunique-se padrão;30/03/2023;29/04/2023;True;2024.08.01;1682788638776.0;None
636eac9e69ad800008b8468e;22705-22-SP-CER;1020.2022/0023020-5;07/12/2022 08:54:51;Certificado de Acessibilidade;Comunique-se padrão;27/07/2023;26/08/2023;True;2024.08.01;1693077755183.0;None
636eac9e69ad800008b8468e;22705-22-SP-CER;1020.2022/0023020-5;07/12/2022 08:54:51;Certificado de Acessibilidade;Intimação IEOS;06/12/2023;03/06/2024;True;2024.08.01;1717440753161.0;None
636eac9e69ad800008b8468e;22705-22-SP-CER;1020.2022/0023020-5;07/12/2022 08:54:51;Certificado de Acessibilidade;Autorização de prorrogação de prazo;04/06/2024;30/11/2024;False;2024.08.01;1732992753161.0;1717440753161.0
63766da528b5c6000865c03a;22813-22-SP-CER;1020.2023/0000092-9;05/01/2023 06:28:13;Certificado de Segurança;Comunique-se padrão;06/04/2023;06/05/2023;True;2024.08.01;1683398245797.0;None
63766da528b5c6000865c03a;22813-22-SP-CER;1020.2023/0000092-9;05/01/2023 06:28:13;Certificado de Segurança;Comunique-se padrão;10/05/2023;09/06/2023;True;2024.08.01;1686316794921.0;None
63766da528b5c6000865c03a;22813-22-SP-CER;1020.2023/0000092-9;05/01/2023 06:28:13;Certificado de Segurança;Intimação IEOS;08/08/2023;04/02/2024;True;2024.08.01;1707056180869.0;None
63766da528b5c6000865c03a;22813-22-SP-CER;1020.2023/0000092-9;05/01/2023 06:28:13;Certificado de Segurança;Autorização de prorrogação de prazo;26/02/2024;02/08/2024;False;2024.08.01;1722608180869.0;1707056180869.0
63766e16a5bd4c0008232deb;22814-22-SP-CER;1020.2023/0000052-0;04/01/2023 11:25:52;Certificado de Segurança;Comunique-se padrão;21/03/2023;20/04/2023;True;2024.08.01;1682005842000.0;None
63766e16a5bd4c0008232deb;22814-22-SP-CER;1020.2023/0000052-0;04/01/2023 11:25:52;Certificado de Segurança;Comunique-se padrão;05/05/2023;04/06/2023;True;2024.08.01;1685907795378.0;None
63766e16a5bd4c0008232deb;22814-22-SP-CER;1020.2023/0000052-0;04/01/2023 11:25:52;Certificado de Segurança;Comunique-se padrão;29/05/2023;28/06/2023;True;2024.08.01;1687980026899.0;None
63766e16a5bd4c0008232deb;22814-22-SP-CER;1020.2023/0000052-0;04/01/2023 11:25:52;Certificado de Segurança;Comunique-se padrão;16/06/2023;16/07/2023;True;2024.08.01;1689519749805.0;None
63766e16a5bd4c0008232deb;22814-22-SP-CER;1020.2023/0000052-0;04/01/2023 11:25:52;Certificado de Segurança;Comunique-se padrão;19/09/2023;19/10/2023;True;2024.08.01;1697726551257.0;None
63766e16a5bd4c0008232deb;22814-22-SP-CER;1020.2023/0000052-0;04/01/2023 11:25:52;Certificado de Segurança;Intimação IEOS;11/10/2023;08/04/2024;True;2024.08.01;1712594685050.0;None
63766e16a5bd4c0008232deb;22814-22-SP-CER;1020.2023/0000052-0;04/01/2023 11:25:52;Certificado de Segurança;Autorização de prorrogação de prazo;09/05/2024;05/10/2024;False;2024.08.01;1728146685050.0;1712594685050.0
637f9c847e97c90008ddbc60;23046-22-SP-CER;1020.2022/0023475-8;15/12/2022 07:32:37;Certificado de Segurança;Comunique-se padrão;23/03/2023;22/04/2023;True;2024.08.01;1682173998994.0;None
637f9c847e97c90008ddbc60;23046-22-SP-CER;1020.2022/0023475-8;15/12/2022 07:32:37;Certificado de Segurança;Comunique-se padrão;05/07/2023;04/08/2023;True;2024.08.01;1691174847602.0;None
637f9c847e97c90008ddbc60;23046-22-SP-CER;1020.2022/0023475-8;15/12/2022 07:32:37;Certificado de Segurança;Comunique-se padrão;08/08/2023;07/09/2023;True;2024.08.01;1694109288192.0;None
637f9c847e97c90008ddbc60;23046-22-SP-CER;1020.2022/0023475-8;15/12/2022 07:32:37;Certificado de Segurança;Intimação IEOS;07/12/2023;04/06/2024;True;2024.08.01;1717531292700.0;None
637f9c847e97c90008ddbc60;23046-22-SP-CER;1020.2022/0023475-8;15/12/2022 07:32:37;Certificado de Segurança;Autorização de prorrogação de prazo;04/06/2024;01/12/2024;False;2024.08.01;1733083292700.0;1717531292700.0
6380d1f1d4128e000861b6ec;23081-22-SP-CER;1020.2022/0024057-0;23/12/2022 08:09:42;Certificado de Acessibilidade;Intimação IEOS;24/03/2023;20/09/2023;True;2024.08.01;1695230562725.0;None
6384d353288a05000809a67d;23122-22-SP-CER;1020.2022/0022946-0;06/12/2022 06:00:07;Certificado de Acessibilidade;Intimação IEOS;29/12/2022;27/06/2023;True;2024.08.01;1687877544283.0;None
6384d353288a05000809a67d;23122-22-SP-CER;1020.2022/0022946-0;06/12/2022 06:00:07;Certificado de Acessibilidade;Autorização de prorrogação de prazo;26/06/2023;24/12/2023;False;2024.08.01;1703429544283.0;1687877544283.0
6387ea40429bd300086ff28a;23250-22-SP-CER;1020.2022/0023312-3;13/12/2022 05:47:12;Certificado de Segurança;Comunique-se padrão;13/01/2023;12/02/2023;True;2024.08.01;1676211260875.0;None
6387ea40429bd300086ff28a;23250-22-SP-CER;1020.2022/0023312-3;13/12/2022 05:47:12;Certificado de Segurança;Autorização de prorrogação de prazo;15/02/2023;14/03/2023;False;2024.08.01;1678803260875.0;1676211260875.0
6387ea40429bd300086ff28a;23250-22-SP-CER;1020.2022/0023312-3;13/12/2022 05:47:12;Certificado de Segurança;Intimação IEOS;21/03/2023;17/09/2023;True;2024.08.01;1694970799822.0;None
6387ea40429bd300086ff28a;23250-22-SP-CER;1020.2022/0023312-3;13/12/2022 05:47:12;Certificado de Segurança;Intimação IEOS;21/09/2023;19/03/2024;True;2024.08.01;1710883826537.0;None
6387ea40429bd300086ff28a;23250-22-SP-CER;1020.2022/0023312-3;13/12/2022 05:47:12;Certificado de Segurança;Comunique-se padrão;03/04/2024;03/05/2024;True;2024.08.01;1714748680905.0;None
638e2521c370a10008f3ec85;23388-22-SP-CER;1020.2022/0023301-8;13/12/2022 05:41:34;Certificado de Segurança;Comunique-se padrão;20/04/2023;20/05/2023;True;2024.08.01;1684606727501.0;None
638e2521c370a10008f3ec85;23388-22-SP-CER;1020.2022/0023301-8;13/12/2022 05:41:34;Certificado de Segurança;Autorização de prorrogação de prazo;19/05/2023;19/06/2023;False;2024.08.01;1687198727501.0;1684606727501.0
638e2521c370a10008f3ec85;23388-22-SP-CER;1020.2022/0023301-8;13/12/2022 05:41:34;Certificado de Segurança;Intimação IEOS;14/07/2023;10/01/2024;True;2024.08.01;1704916565392.0;None
639a2ee09d6164000829896b;23725-22-SP-CER;1020.2022/0024035-9;23/12/2022 08:02:50;Certificado de Acessibilidade;Intimação IEOS;11/05/2023;07/11/2023;True;2024.08.01;1699364351363.0;None
63a0b1b939f8a50008dfda35;23897-22-SP-CER;1020.2023/0000644-7;17/01/2023 09:28:13;Certificado de Acessibilidade;Comunique-se padrão;24/01/2023;23/02/2023;True;2024.08.01;1677179818053.0;None
63a0b1b939f8a50008dfda35;23897-22-SP-CER;1020.2023/0000644-7;17/01/2023 09:28:13;Certificado de Acessibilidade;Autorização de prorrogação de prazo;28/03/2023;25/03/2023;False;2024.08.01;1679771818053.0;1677179818053.0
63a0b1b939f8a50008dfda35;23897-22-SP-CER;1020.2023/0000644-7;17/01/2023 09:28:13;Certificado de Acessibilidade;Intimação IEOS;01/12/2023;29/05/2024;True;2024.08.01;1716981823664.0;None
63a60e0b37e165000874cd7a;24127-22-SP-CER;1020.2023/0000545-9;14/01/2023 22:17:38;Certificado de Acessibilidade;Comunique-se padrão;18/05/2023;17/06/2023;True;2024.08.01;1687022268832.0;None
63a60e0b37e165000874cd7a;24127-22-SP-CER;1020.2023/0000545-9;14/01/2023 22:17:38;Certificado de Acessibilidade;Intimação IEOS;20/06/2023;17/12/2023;True;2024.08.01;1702832174624.0;None
63ad991943b0aa00084179f3;24214-22-SP-CER;1020.2023/0000174-7;07/01/2023 10:41:33;Certificado de Segurança;Comunique-se padrão;13/04/2023;13/05/2023;True;2024.08.01;1683982602539.0;None
63ad991943b0aa00084179f3;24214-22-SP-CER;1020.2023/0000174-7;07/01/2023 10:41:33;Certificado de Segurança;Intimação IEOS;03/05/2023;30/10/2023;True;2024.08.01;1698676356060.0;None
63bf17db2ba7b200083ec765;24444-23-SP-CER;1020.2023/0001111-4;24/01/2023 07:27:26;Certificado de Segurança;Comunique-se padrão;13/06/2023;13/07/2023;True;2024.08.01;1689262321150.0;None
63bf17db2ba7b200083ec765;24444-23-SP-CER;1020.2023/0001111-4;24/01/2023 07:27:26;Certificado de Segurança;Autorização de prorrogação de prazo;21/07/2023;12/08/2023;False;2024.08.01;1691854321150.0;1689262321150.0
63bf17db2ba7b200083ec765;24444-23-SP-CER;1020.2023/0001111-4;24/01/2023 07:27:26;Certificado de Segurança;Intimação IEOS;11/10/2023;08/04/2024;True;2024.08.01;1712599554888.0;None
63bf17db2ba7b200083ec765;24444-23-SP-CER;1020.2023/0001111-4;24/01/2023 07:27:26;Certificado de Segurança;Autorização de prorrogação de prazo;09/04/2024;05/10/2024;False;2024.08.01;1728151554888.0;1712599554888.0
63bfefa19c6db50008c67fc9;24452-23-SP-CER;1020.2023/0001637-0;02/02/2023 10:54:31;Certificado de Acessibilidade;Comunique-se padrão;08/05/2023;07/06/2023;True;2024.08.01;1686154108683.0;None
63bfefa19c6db50008c67fc9;24452-23-SP-CER;1020.2023/0001637-0;02/02/2023 10:54:31;Certificado de Acessibilidade;Autorização de prorrogação de prazo;19/06/2023;07/07/2023;False;2024.08.01;1688746108683.0;1686154108683.0
63bfefa19c6db50008c67fc9;24452-23-SP-CER;1020.2023/0001637-0;02/02/2023 10:54:31;Certificado de Acessibilidade;Comunique-se padrão;04/08/2023;03/09/2023;False;2024.08.01;1693761513275.0;None
63bfefa19c6db50008c67fc9;24452-23-SP-CER;1020.2023/0001637-0;02/02/2023 10:54:31;Certificado de Acessibilidade;Comunique-se padrão;19/09/2023;19/10/2023;False;2024.08.01;1697740246256.0;None
63bfefa19c6db50008c67fc9;24452-23-SP-CER;1020.2023/0001637-0;02/02/2023 10:54:31;Certificado de Acessibilidade;Intimação IEOS;06/02/2024;04/08/2024;True;2024.08.01;1722779239355.0;None
63c5a36b4c5f1f00085a74d9;24533-23-SP-CER;1020.2023/0001698-1;02/02/2023 16:19:41;Certificado de Acessibilidade;Comunique-se padrão;16/04/2024;16/05/2024;True;2024.08.01;1715883742216.0;None
63c5a36b4c5f1f00085a74d9;24533-23-SP-CER;1020.2023/0001698-1;02/02/2023 16:19:41;Certificado de Acessibilidade;Intimação IEOS;06/05/2024;02/11/2024;True;2024.08.01;1730571535430.0;None
63c982f40313200008397b63;24622-23-SP-CER;1020.2023/0001734-1;03/02/2023 08:28:40;Certificado de Segurança;Comunique-se padrão;25/04/2023;25/05/2023;True;2024.08.01;1685038520799.0;None
63c982f40313200008397b63;24622-23-SP-CER;1020.2023/0001734-1;03/02/2023 08:28:40;Certificado de Segurança;Intimação IEOS;02/06/2023;29/11/2023;True;2024.08.01;1701283702930.0;None
63c982f40313200008397b63;24622-23-SP-CER;1020.2023/0001734-1;03/02/2023 08:28:40;Certificado de Segurança;Autorização de prorrogação de prazo;04/12/2023;27/05/2024;False;2024.08.01;1716835702930.0;1701283702930.0
63cfd3e86cfe350008c21b29;24794-23-SP-CER;1020.2023/0007595-3;27/04/2023 17:15:19;Certificado de Acessibilidade;Comunique-se padrão;09/08/2023;08/09/2023;True;2024.08.01;1694185869652.0;None
63cfd3e86cfe350008c21b29;24794-23-SP-CER;1020.2023/0007595-3;27/04/2023 17:15:19;Certificado de Acessibilidade;Intimação IEOS;15/02/2024;13/08/2024;True;2024.08.01;1723575014406.0;None
63d03642330b7a00082b16b2;24823-23-SP-CER;1020.2023/0001617-5;02/02/2023 10:49:37;Certificado de Acessibilidade;Comunique-se padrão;10/05/2023;09/06/2023;True;2024.08.01;1686317548583.0;None
63d03642330b7a00082b16b2;24823-23-SP-CER;1020.2023/0001617-5;02/02/2023 10:49:37;Certificado de Acessibilidade;Comunique-se padrão;10/07/2023;09/08/2023;False;2024.08.01;1691592382155.0;None
63d03642330b7a00082b16b2;24823-23-SP-CER;1020.2023/0001617-5;02/02/2023 10:49:37;Certificado de Acessibilidade;Intimação IEOS;08/08/2023;04/02/2024;True;2024.08.01;1707065065234.0;None
63d03642330b7a00082b16b2;24823-23-SP-CER;1020.2023/0001617-5;02/02/2023 10:49:37;Certificado de Acessibilidade;Autorização de prorrogação de prazo;20/02/2024;02/08/2024;False;2024.08.01;1722617065234.0;1707065065234.0
63d403971f1283000837bdb6;24922-23-SP-CER;1020.2023/0001626-4;02/02/2023 10:51:09;Certificado de Segurança;Comunique-se padrão;13/04/2023;13/05/2023;True;2024.08.01;1683998266280.0;None
63d403971f1283000837bdb6;24922-23-SP-CER;1020.2023/0001626-4;02/02/2023 10:51:09;Certificado de Segurança;Autorização de prorrogação de prazo;16/05/2023;12/06/2023;False;2024.08.01;1686590266280.0;1683998266280.0
63d403971f1283000837bdb6;24922-23-SP-CER;1020.2023/0001626-4;02/02/2023 10:51:09;Certificado de Segurança;Comunique-se padrão;15/08/2023;14/09/2023;True;2024.08.01;1694701023225.0;None
63d403971f1283000837bdb6;24922-23-SP-CER;1020.2023/0001626-4;02/02/2023 10:51:09;Certificado de Segurança;Autorização de prorrogação de prazo;15/09/2023;14/10/2023;False;2024.08.01;1697293023225.0;1694701023225.0
63d403971f1283000837bdb6;24922-23-SP-CER;1020.2023/0001626-4;02/02/2023 10:51:09;Certificado de Segurança;Comunique-se padrão;09/11/2023;09/12/2023;True;2024.08.01;1702136595362.0;None
63d403971f1283000837bdb6;24922-23-SP-CER;1020.2023/0001626-4;02/02/2023 10:51:09;Certificado de Segurança;Autorização de prorrogação de prazo;11/12/2023;08/01/2024;False;2024.08.01;1704728595362.0;1702136595362.0
63d403971f1283000837bdb6;24922-23-SP-CER;1020.2023/0001626-4;02/02/2023 10:51:09;Certificado de Segurança;Intimação IEOS;24/01/2024;22/07/2024;True;2024.08.01;1721670962140.0;None
63d403971f1283000837bdb6;24922-23-SP-CER;1020.2023/0001626-4;02/02/2023 10:51:09;Certificado de Segurança;Autorização de prorrogação de prazo;22/07/2024;18/01/2025;False;2024.08.01;1737222962140.0;1721670962140.0
63dc01044c1f550008a199a5;25086-23-SP-CER;1020.2023/0002416-0;11/02/2023 08:32:19;Certificado de Acessibilidade;Intimação IEOS;29/05/2023;25/11/2023;True;2024.08.01;1700917792942.0;None
63dc01044c1f550008a199a5;25086-23-SP-CER;1020.2023/0002416-0;11/02/2023 08:32:19;Certificado de Acessibilidade;Autorização de prorrogação de prazo;04/12/2023;23/05/2024;False;2024.08.01;1716469792942.0;1700917792942.0
